track_id,dsp_id,available_date
440,2,2023-12-05
440,3,2023-12-05
440,5,2023-12-05
440,6,2023-12-05
441,1,2023-12-05
441,2,2023-12-05
441,3,2023-12-05
441,4,2023-12-05
441,5,2023-12-05
441,6,2023-12-05
441,7,2023-12-05
442,1,2022-07-12
442,2,2022-07-12
442,3,2022-07-12
442,4,2022-07-12
442,5,2022-07-12
442,6,2022-07-12
443,1,2024-03-13
443,2,2024-03-13
443,3,2024-03-13
443,4,2024-03-13
443,5,2024-03-13
443,6,2024-03-13
443,7,2024-03-13
444,1,2021-12-18
444,2,2021-12-18
444,3,2021-12-18
444,4,2021-12-18
444,5,2021-12-18
444,6,2021-12-18
444,7,2021-12-18
445,1,2022-05-27
445,2,2022-05-27
445,4,2022-05-27
445,6,2022-05-27
445,7,2022-05-27
446,1,2022-05-27
446,3,2022-05-27
446,4,2022-05-27
446,5,2022-05-27
446,6,2022-05-27
446,7,2022-05-27
447,1,2022-05-27
447,2,2022-05-27
447,3,2022-05-27
447,4,2022-05-27
447,5,2022-05-27
447,6,2022-05-27
447,7,2022-05-27
448,1,2022-05-27
448,2,2022-05-27
448,3,2022-05-27
448,4,2022-05-27
448,5,2022-05-27
448,6,2022-05-27
448,7,2022-05-27
449,1,2022-05-27
449,2,2022-05-27
449,4,2022-05-27
449,6,2022-05-27
449,7,2022-05-27
450,1,2022-05-27
450,3,2022-05-27
450,5,2022-05-27
450,7,2022-05-27
451,1,2022-05-27
451,2,2022-05-27
451,3,2022-05-27
451,4,2022-05-27
451,5,2022-05-27
451,6,2022-05-27
451,7,2022-05-27
452,1,2022-05-27
452,2,2022-05-27
452,3,2022-05-27
452,5,2022-05-27
452,6,2022-05-27
452,7,2022-05-27
453,1,2022-05-27
453,2,2022-05-27
453,4,2022-05-27
453,5,2022-05-27
453,7,2022-05-27
454,1,2022-05-27
454,5,2022-05-27
454,7,2022-05-27
455,1,2022-05-27
455,2,2022-05-27
455,3,2022-05-27
455,4,2022-05-27
455,5,2022-05-27
455,6,2022-05-27
455,7,2022-05-27
456,1,2024-06-02
456,2,2024-06-02
456,3,2024-06-02
456,5,2024-06-02
456,6,2024-06-02
456,7,2024-06-02
457,1,2024-06-02
457,2,2024-06-02
457,5,2024-06-02
457,6,2024-06-02
458,1,2024-06-02
458,2,2024-06-02
458,3,2024-06-02
458,4,2024-06-02
458,6,2024-06-02
458,7,2024-06-02
459,1,2024-06-02
459,2,2024-06-02
459,3,2024-06-02
459,5,2024-06-02
459,6,2024-06-02
459,7,2024-06-02
460,1,2024-06-02
460,2,2024-06-02
460,3,2024-06-02
460,5,2024-06-02
460,6,2024-06-02
460,7,2024-06-02
461,1,2024-06-02
461,3,2024-06-02
461,4,2024-06-02
461,6,2024-06-02
461,7,2024-06-02
462,1,2024-06-02
462,2,2024-06-02
462,3,2024-06-02
462,4,2024-06-02
462,5,2024-06-02
462,7,2024-06-02
463,1,2024-06-02
463,2,2024-06-02
463,3,2024-06-02
463,4,2024-06-02
463,5,2024-06-02
463,6,2024-06-02
463,7,2024-06-02
464,1,2024-06-02
464,2,2024-06-02
464,4,2024-06-02
464,5,2024-06-02
464,6,2024-06-02
464,7,2024-06-02
465,1,2024-06-02
465,2,2024-06-02
465,3,2024-06-02
465,4,2024-06-02
465,5,2024-06-02
465,6,2024-06-02
465,7,2024-06-02
466,1,2024-06-02
466,2,2024-06-02
466,3,2024-06-02
466,4,2024-06-02
466,5,2024-06-02
466,6,2024-06-02
466,7,2024-06-02
467,1,2024-06-02
467,2,2024-06-02
467,3,2024-06-02
467,5,2024-06-02
467,6,2024-06-02
467,7,2024-06-02
468,1,2023-06-17
468,2,2023-06-17
468,4,2023-06-17
468,7,2023-06-17
469,1,2023-02-28
469,2,2023-02-28
469,3,2023-02-28
469,4,2023-02-28
469,5,2023-02-28
469,6,2023-02-28
469,7,2023-02-28
470,1,2023-02-28
470,2,2023-02-28
470,3,2023-02-28
470,4,2023-02-28
470,5,2023-02-28
470,6,2023-02-28
470,7,2023-02-28
471,1,2023-02-28
471,2,2023-02-28
471,3,2023-02-28
471,4,2023-02-28
471,5,2023-02-28
471,6,2023-02-28
471,7,2023-02-28
472,1,2023-02-28
472,2,2023-02-28
472,3,2023-02-28
472,4,2023-02-28
472,5,2023-02-28
472,6,2023-02-28
472,7,2023-02-28
473,1,2023-02-28
473,2,2023-02-28
473,3,2023-02-28
473,4,2023-02-28
473,5,2023-02-28
473,7,2023-02-28
474,1,2023-02-28
474,2,2023-02-28
474,3,2023-02-28
474,4,2023-02-28
474,6,2023-02-28
474,7,2023-02-28
475,1,2023-02-28
475,2,2023-02-28
475,3,2023-02-28
475,4,2023-02-28
475,6,2023-02-28
475,7,2023-02-28
476,1,2023-02-28
476,2,2023-02-28
476,3,2023-02-28
476,4,2023-02-28
476,7,2023-02-28
477,1,2025-09-22
477,3,2025-09-22
477,5,2025-09-22
477,7,2025-09-22
478,1,2022-10-12
478,2,2022-10-12
478,5,2022-10-12
478,7,2022-10-12
479,1,2024-12-29
479,2,2024-12-29
479,3,2024-12-29
479,4,2024-12-29
479,5,2024-12-29
479,6,2024-12-29
479,7,2024-12-29
480,1,2024-02-10
480,2,2024-02-10
480,3,2024-02-10
480,4,2024-02-10
480,5,2024-02-10
480,6,2024-02-10
481,1,2025-08-25
481,2,2025-08-25
481,3,2025-08-25
481,4,2025-08-25
481,5,2025-08-25
481,6,2025-08-25
482,1,2024-06-23
482,2,2024-06-23
482,3,2024-06-23
482,4,2024-06-23
482,5,2024-06-23
482,7,2024-06-23
483,1,2023-11-09
483,2,2023-11-09
483,3,2023-11-09
483,5,2023-11-09
483,7,2023-11-09
484,1,2024-04-03
484,2,2024-04-03
484,3,2024-04-03
484,4,2024-04-03
484,5,2024-04-03
484,6,2024-04-03
484,7,2024-04-03
485,1,2022-07-26
485,2,2022-07-26
485,3,2022-07-26
485,4,2022-07-26
485,5,2022-07-26
485,6,2022-07-26
485,7,2022-07-26
486,1,2024-02-22
486,2,2024-02-22
486,4,2024-02-22
486,5,2024-02-22
486,7,2024-02-22
487,1,2026-07-04
487,2,2026-07-04
487,3,2026-07-04
487,4,2026-07-04
487,7,2026-07-04
488,1,2023-09-23
488,2,2023-09-23
488,3,2023-09-23
488,4,2023-09-23
488,5,2023-09-23
488,6,2023-09-23
488,7,2023-09-23
489,1,2022-06-16
489,2,2022-06-16
489,5,2022-06-16
489,6,2022-06-16
489,7,2022-06-16
490,1,2022-06-16
490,2,2022-06-16
490,3,2022-06-16
490,4,2022-06-16
490,5,2022-06-16
490,6,2022-06-16
491,1,2022-06-16
491,4,2022-06-16
491,5,2022-06-16
491,7,2022-06-16
492,1,2022-06-16
492,2,2022-06-16
492,3,2022-06-16
492,4,2022-06-16
492,6,2022-06-16
492,7,2022-06-16
493,1,2022-06-16
493,2,2022-06-16
493,3,2022-06-16
493,4,2022-06-16
493,5,2022-06-16
493,6,2022-06-16
493,7,2022-06-16
494,1,2024-06-15
494,2,2024-06-15
494,3,2024-06-15
494,5,2024-06-15
494,6,2024-06-15
494,7,2024-06-15
495,1,2024-06-15
495,2,2024-06-15
495,3,2024-06-15
495,4,2024-06-15
495,6,2024-06-15
495,7,2024-06-15
496,1,2024-06-15
496,4,2024-06-15
496,5,2024-06-15
496,6,2024-06-15
497,1,2026-04-25
497,2,2026-04-25
497,4,2026-04-25
497,5,2026-04-25
497,6,2026-04-25
497,7,2026-04-25
498,1,2023-03-14
498,3,2023-03-14
498,4,2023-03-14
498,5,2023-03-14
498,6,2023-03-14
498,7,2023-03-14
499,1,2025-04-27
499,2,2025-04-27
499,4,2025-04-27
499,5,2025-04-27
499,6,2025-04-27
499,7,2025-04-27
500,1,2022-11-29
500,2,2022-11-29
500,3,2022-11-29
500,4,2022-11-29
500,5,2022-11-29
500,6,2022-11-29
500,7,2022-11-29
501,1,2025-02-28
501,2,2025-02-28
501,4,2025-02-28
501,5,2025-02-28
501,6,2025-02-28
501,7,2025-02-28
502,1,2025-08-18
502,2,2025-08-18
502,4,2025-08-18
502,5,2025-08-18
502,6,2025-08-18
503,1,2025-08-18
503,2,2025-08-18
503,4,2025-08-18
503,5,2025-08-18
503,6,2025-08-18
503,7,2025-08-18
504,1,2025-08-18
504,3,2025-08-18
504,4,2025-08-18
504,5,2025-08-18
504,7,2025-08-18
505,1,2026-02-26
505,2,2026-02-26
505,4,2026-02-26
505,5,2026-02-26
505,6,2026-02-26
505,7,2026-02-26
506,1,2026-02-26
506,2,2026-02-26
506,3,2026-02-26
506,4,2026-02-26
506,5,2026-02-26
506,6,2026-02-26
506,7,2026-02-26
507,1,2026-02-26
507,2,2026-02-26
507,3,2026-02-26
507,4,2026-02-26
507,7,2026-02-26
508,1,2026-02-26
508,3,2026-02-26
508,5,2026-02-26
508,6,2026-02-26
509,1,2021-09-19
509,2,2021-09-19
509,3,2021-09-19
509,4,2021-09-19
509,5,2021-09-19
509,7,2021-09-19
510,1,2024-02-08
510,3,2024-02-08
510,4,2024-02-08
510,6,2024-02-08
510,7,2024-02-08
511,1,2024-02-08
511,2,2024-02-08
511,3,2024-02-08
511,4,2024-02-08
511,6,2024-02-08
512,1,2024-02-08
512,2,2024-02-08
512,3,2024-02-08
512,4,2024-02-08
512,6,2024-02-08
513,1,2023-12-08
513,2,2023-12-08
513,3,2023-12-08
513,4,2023-12-08
513,7,2023-12-08
514,1,2023-12-08
514,2,2023-12-08
514,3,2023-12-08
514,4,2023-12-08
514,5,2023-12-08
514,6,2023-12-08
514,7,2023-12-08
515,1,2023-12-08
515,2,2023-12-08
515,3,2023-12-08
515,4,2023-12-08
515,6,2023-12-08
515,7,2023-12-08
516,1,2023-12-08
516,3,2023-12-08
516,4,2023-12-08
516,5,2023-12-08
516,6,2023-12-08
517,1,2025-10-10
517,2,2025-10-10
517,3,2025-10-10
517,4,2025-10-10
517,5,2025-10-10
518,1,2025-10-10
518,2,2025-10-10
518,3,2025-10-10
518,4,2025-10-10
518,5,2025-10-10
518,6,2025-10-10
518,7,2025-10-10
519,1,2025-10-10
519,2,2025-10-10
519,4,2025-10-10
519,6,2025-10-10
519,7,2025-10-10
520,1,2025-10-10
520,2,2025-10-10
520,5,2025-10-10
520,6,2025-10-10
521,1,2025-10-10
521,2,2025-10-10
521,3,2025-10-10
521,4,2025-10-10
521,5,2025-10-10
521,6,2025-10-10
522,1,2025-08-16
522,2,2025-08-16
522,4,2025-08-16
522,6,2025-08-16
522,7,2025-08-16
523,1,2025-08-16
523,3,2025-08-16
523,4,2025-08-16
523,5,2025-08-16
523,6,2025-08-16
524,1,2025-08-16
524,2,2025-08-16
524,3,2025-08-16
524,4,2025-08-16
524,6,2025-08-16
524,7,2025-08-16
525,1,2025-08-16
525,2,2025-08-16
525,3,2025-08-16
525,4,2025-08-16
525,5,2025-08-16
525,6,2025-08-16
525,7,2025-08-16
526,1,2025-08-16
526,2,2025-08-16
526,3,2025-08-16
526,4,2025-08-16
526,5,2025-08-16
526,6,2025-08-16
526,7,2025-08-16
527,1,2025-08-16
527,2,2025-08-16
527,3,2025-08-16
527,4,2025-08-16
527,5,2025-08-16
527,7,2025-08-16
528,1,2025-08-16
528,2,2025-08-16
528,3,2025-08-16
528,4,2025-08-16
528,5,2025-08-16
528,7,2025-08-16
529,1,2025-08-16
529,2,2025-08-16
529,3,2025-08-16
529,5,2025-08-16
529,7,2025-08-16
530,1,2025-08-16
530,2,2025-08-16
530,4,2025-08-16
530,5,2025-08-16
531,1,2025-08-16
531,2,2025-08-16
531,4,2025-08-16
531,5,2025-08-16
531,6,2025-08-16
531,7,2025-08-16
532,1,2024-11-23
532,2,2024-11-23
532,3,2024-11-23
532,6,2024-11-23
532,7,2024-11-23
533,1,2024-11-23
533,2,2024-11-23
533,3,2024-11-23
533,4,2024-11-23
533,6,2024-11-23
534,1,2024-11-23
534,3,2024-11-23
534,4,2024-11-23
534,5,2024-11-23
534,6,2024-11-23
534,7,2024-11-23
535,1,2024-11-23
535,3,2024-11-23
535,4,2024-11-23
535,5,2024-11-23
535,6,2024-11-23
536,1,2023-11-16
536,3,2023-11-16
536,4,2023-11-16
536,5,2023-11-16
536,7,2023-11-16
537,1,2023-11-16
537,3,2023-11-16
537,4,2023-11-16
537,5,2023-11-16
537,6,2023-11-16
537,7,2023-11-16
538,1,2023-11-16
538,2,2023-11-16
538,3,2023-11-16
538,4,2023-11-16
538,5,2023-11-16
538,7,2023-11-16
539,1,2023-11-16
539,2,2023-11-16
539,3,2023-11-16
539,4,2023-11-16
539,5,2023-11-16
539,6,2023-11-16
540,1,2023-11-16
540,2,2023-11-16
540,4,2023-11-16
540,5,2023-11-16
540,6,2023-11-16
540,7,2023-11-16
541,1,2023-02-05
541,2,2023-02-05
541,3,2023-02-05
541,4,2023-02-05
541,7,2023-02-05
542,1,2023-02-05
542,2,2023-02-05
542,3,2023-02-05
542,4,2023-02-05
543,1,2023-02-05
543,2,2023-02-05
543,4,2023-02-05
543,5,2023-02-05
543,6,2023-02-05
543,7,2023-02-05
544,1,2022-04-10
544,2,2022-04-10
544,5,2022-04-10
544,6,2022-04-10
544,7,2022-04-10
545,1,2022-04-10
545,2,2022-04-10
545,4,2022-04-10
545,5,2022-04-10
545,6,2022-04-10
545,7,2022-04-10
546,1,2022-04-10
546,2,2022-04-10
546,3,2022-04-10
546,4,2022-04-10
546,5,2022-04-10
546,6,2022-04-10
546,7,2022-04-10
547,1,2022-04-10
547,2,2022-04-10
547,3,2022-04-10
547,5,2022-04-10
547,6,2022-04-10
548,1,2022-04-10
548,2,2022-04-10
548,3,2022-04-10
548,4,2022-04-10
548,5,2022-04-10
548,6,2022-04-10
548,7,2022-04-10
549,1,2022-04-10
549,2,2022-04-10
549,4,2022-04-10
549,5,2022-04-10
549,6,2022-04-10
549,7,2022-04-10
550,1,2022-04-10
550,2,2022-04-10
550,3,2022-04-10
550,4,2022-04-10
551,1,2022-04-10
551,4,2022-04-10
551,5,2022-04-10
551,6,2022-04-10
551,7,2022-04-10
552,1,2025-06-03
552,2,2025-06-03
552,3,2025-06-03
552,5,2025-06-03
552,7,2025-06-03
553,1,2025-06-03
553,2,2025-06-03
553,7,2025-06-03
554,1,2025-06-03
554,2,2025-06-03
554,3,2025-06-03
554,5,2025-06-03
554,6,2025-06-03
555,1,2025-06-03
555,2,2025-06-03
555,3,2025-06-03
555,6,2025-06-03
555,7,2025-06-03
556,1,2025-06-03
556,2,2025-06-03
556,4,2025-06-03
556,5,2025-06-03
556,6,2025-06-03
556,7,2025-06-03
557,1,2025-06-03
557,2,2025-06-03
557,4,2025-06-03
557,5,2025-06-03
557,6,2025-06-03
557,7,2025-06-03
558,1,2025-06-03
558,2,2025-06-03
558,3,2025-06-03
558,4,2025-06-03
558,5,2025-06-03
558,6,2025-06-03
558,7,2025-06-03
559,1,2025-06-03
559,2,2025-06-03
559,3,2025-06-03
559,4,2025-06-03
559,5,2025-06-03
559,6,2025-06-03
559,7,2025-06-03
560,1,2025-06-03
560,2,2025-06-03
560,3,2025-06-03
560,4,2025-06-03
560,5,2025-06-03
560,6,2025-06-03
561,1,2023-12-01
561,2,2023-12-01
561,3,2023-12-01
561,4,2023-12-01
561,5,2023-12-01
561,6,2023-12-01
561,7,2023-12-01
562,1,2024-08-31
562,2,2024-08-31
562,3,2024-08-31
562,4,2024-08-31
562,5,2024-08-31
562,6,2024-08-31
562,7,2024-08-31
563,1,2024-08-31
563,2,2024-08-31
563,3,2024-08-31
563,6,2024-08-31
563,7,2024-08-31
564,1,2024-08-31
564,2,2024-08-31
564,3,2024-08-31
564,4,2024-08-31
564,5,2024-08-31
565,1,2024-08-31
565,2,2024-08-31
565,3,2024-08-31
565,4,2024-08-31
565,6,2024-08-31
565,7,2024-08-31
566,1,2021-08-20
566,2,2021-08-20
566,3,2021-08-20
566,5,2021-08-20
566,6,2021-08-20
566,7,2021-08-20
567,1,2021-08-20
567,2,2021-08-20
567,3,2021-08-20
567,6,2021-08-20
567,7,2021-08-20
568,1,2021-08-20
568,2,2021-08-20
568,3,2021-08-20
568,4,2021-08-20
568,5,2021-08-20
568,6,2021-08-20
568,7,2021-08-20
569,1,2021-08-20
569,2,2021-08-20
569,3,2021-08-20
569,4,2021-08-20
569,5,2021-08-20
569,6,2021-08-20
570,1,2021-08-20
570,2,2021-08-20
570,3,2021-08-20
570,5,2021-08-20
570,6,2021-08-20
570,7,2021-08-20
571,1,2022-06-13
571,2,2022-06-13
571,3,2022-06-13
571,5,2022-06-13
571,6,2022-06-13
571,7,2022-06-13
572,1,2022-06-13
572,2,2022-06-13
572,3,2022-06-13
572,4,2022-06-13
572,5,2022-06-13
572,6,2022-06-13
572,7,2022-06-13
573,1,2022-06-13
573,3,2022-06-13
573,4,2022-06-13
573,5,2022-06-13
573,6,2022-06-13
574,1,2022-06-13
574,4,2022-06-13
574,7,2022-06-13
575,1,2022-06-13
575,2,2022-06-13
575,3,2022-06-13
575,4,2022-06-13
575,5,2022-06-13
575,6,2022-06-13
575,7,2022-06-13
576,1,2022-06-13
576,2,2022-06-13
576,3,2022-06-13
576,4,2022-06-13
576,5,2022-06-13
576,6,2022-06-13
576,7,2022-06-13
577,1,2022-06-13
577,5,2022-06-13
577,6,2022-06-13
577,7,2022-06-13
578,1,2024-05-23
578,2,2024-05-23
578,3,2024-05-23
578,5,2024-05-23
579,1,2024-05-23
579,2,2024-05-23
579,3,2024-05-23
579,4,2024-05-23
579,5,2024-05-23
579,7,2024-05-23
580,1,2024-05-23
580,2,2024-05-23
580,4,2024-05-23
580,6,2024-05-23
580,7,2024-05-23
581,1,2024-05-23
581,2,2024-05-23
581,3,2024-05-23
581,4,2024-05-23
581,5,2024-05-23
581,6,2024-05-23
581,7,2024-05-23
582,1,2023-05-20
582,4,2023-05-20
582,5,2023-05-20
582,7,2023-05-20
583,1,2023-05-20
583,2,2023-05-20
583,3,2023-05-20
583,5,2023-05-20
583,6,2023-05-20
584,1,2023-05-20
584,3,2023-05-20
584,5,2023-05-20
584,6,2023-05-20
584,7,2023-05-20
585,1,2023-05-20
585,2,2023-05-20
585,3,2023-05-20
585,5,2023-05-20
585,6,2023-05-20
585,7,2023-05-20
586,1,2023-05-20
586,2,2023-05-20
586,3,2023-05-20
586,4,2023-05-20
586,5,2023-05-20
586,7,2023-05-20
587,1,2023-05-20
587,2,2023-05-20
587,3,2023-05-20
587,4,2023-05-20
587,5,2023-05-20
587,6,2023-05-20
587,7,2023-05-20
588,1,2023-05-20
588,2,2023-05-20
588,3,2023-05-20
588,4,2023-05-20
588,5,2023-05-20
588,6,2023-05-20
588,7,2023-05-20
589,1,2023-05-20
589,2,2023-05-20
589,3,2023-05-20
589,4,2023-05-20
589,6,2023-05-20
589,7,2023-05-20
590,1,2023-05-20
590,2,2023-05-20
590,3,2023-05-20
590,4,2023-05-20
590,5,2023-05-20
590,6,2023-05-20
591,1,2022-02-23
591,2,2022-02-23
591,3,2022-02-23
591,6,2022-02-23
591,7,2022-02-23
592,1,2022-02-23
592,2,2022-02-23
592,3,2022-02-23
592,4,2022-02-23
592,5,2022-02-23
592,6,2022-02-23
592,7,2022-02-23
593,1,2022-02-23
593,2,2022-02-23
593,4,2022-02-23
593,5,2022-02-23
593,6,2022-02-23
593,7,2022-02-23
594,1,2022-02-23
594,4,2022-02-23
594,5,2022-02-23
594,6,2022-02-23
594,7,2022-02-23
595,1,2022-02-23
595,2,2022-02-23
595,3,2022-02-23
595,4,2022-02-23
595,5,2022-02-23
595,6,2022-02-23
595,7,2022-02-23
596,1,2022-02-23
596,2,2022-02-23
596,3,2022-02-23
596,4,2022-02-23
596,6,2022-02-23
596,7,2022-02-23
597,1,2022-02-23
597,3,2022-02-23
597,5,2022-02-23
597,6,2022-02-23
597,7,2022-02-23
598,1,2022-02-23
598,2,2022-02-23
598,3,2022-02-23
598,5,2022-02-23
598,6,2022-02-23
598,7,2022-02-23
599,1,2022-02-23
599,2,2022-02-23
599,3,2022-02-23
599,4,2022-02-23
599,5,2022-02-23
599,7,2022-02-23
600,1,2022-02-23
600,2,2022-02-23
600,3,2022-02-23
600,4,2022-02-23
600,6,2022-02-23
600,7,2022-02-23
601,1,2023-12-07
601,2,2023-12-07
601,3,2023-12-07
601,4,2023-12-07
601,5,2023-12-07
601,6,2023-12-07
601,7,2023-12-07
602,1,2021-12-31
602,2,2021-12-31
602,4,2021-12-31
602,5,2021-12-31
603,1,2021-12-31
603,2,2021-12-31
603,3,2021-12-31
603,4,2021-12-31
603,5,2021-12-31
603,6,2021-12-31
604,1,2021-12-31
604,2,2021-12-31
604,4,2021-12-31
604,5,2021-12-31
604,6,2021-12-31
604,7,2021-12-31
605,1,2021-12-31
605,3,2021-12-31
605,5,2021-12-31
605,6,2021-12-31
605,7,2021-12-31
606,1,2021-12-31
606,2,2021-12-31
606,3,2021-12-31
606,4,2021-12-31
606,6,2021-12-31
606,7,2021-12-31
607,1,2021-12-31
607,3,2021-12-31
607,4,2021-12-31
607,5,2021-12-31
607,6,2021-12-31
607,7,2021-12-31
608,1,2021-12-31
608,2,2021-12-31
608,3,2021-12-31
608,4,2021-12-31
608,5,2021-12-31
608,6,2021-12-31
609,1,2021-12-31
609,2,2021-12-31
609,3,2021-12-31
609,4,2021-12-31
609,5,2021-12-31
609,6,2021-12-31
609,7,2021-12-31
610,1,2021-12-31
610,2,2021-12-31
610,3,2021-12-31
610,4,2021-12-31
610,6,2021-12-31
610,7,2021-12-31
611,1,2021-12-31
611,2,2021-12-31
611,3,2021-12-31
611,6,2021-12-31
611,7,2021-12-31
612,1,2021-12-31
612,3,2021-12-31
612,4,2021-12-31
612,5,2021-12-31
612,6,2021-12-31
612,7,2021-12-31
613,1,2021-12-31
613,3,2021-12-31
613,4,2021-12-31
613,5,2021-12-31
613,6,2021-12-31
613,7,2021-12-31
614,1,2021-11-05
614,2,2021-11-05
614,3,2021-11-05
614,4,2021-11-05
615,1,2021-11-05
615,2,2021-11-05
615,3,2021-11-05
615,4,2021-11-05
615,5,2021-11-05
615,7,2021-11-05
616,1,2021-11-05
616,2,2021-11-05
616,5,2021-11-05
616,6,2021-11-05
616,7,2021-11-05
617,1,2021-11-05
617,3,2021-11-05
617,4,2021-11-05
617,5,2021-11-05
617,6,2021-11-05
617,7,2021-11-05
618,1,2021-11-05
618,2,2021-11-05
618,3,2021-11-05
618,4,2021-11-05
618,6,2021-11-05
618,7,2021-11-05
619,1,2021-11-05
619,4,2021-11-05
619,5,2021-11-05
619,6,2021-11-05
619,7,2021-11-05
620,1,2021-11-05
620,2,2021-11-05
620,3,2021-11-05
620,4,2021-11-05
620,7,2021-11-05
621,1,2021-08-24
621,2,2021-08-24
621,3,2021-08-24
621,4,2021-08-24
621,5,2021-08-24
621,6,2021-08-24
621,7,2021-08-24
622,1,2026-01-16
622,2,2026-01-16
622,3,2026-01-16
622,4,2026-01-16
622,5,2026-01-16
622,6,2026-01-16
622,7,2026-01-16
623,1,2023-12-24
623,2,2023-12-24
623,3,2023-12-24
623,5,2023-12-24
623,6,2023-12-24
623,7,2023-12-24
624,1,2025-06-30
624,2,2025-06-30
624,4,2025-06-30
624,5,2025-06-30
624,6,2025-06-30
624,7,2025-06-30
625,1,2025-06-30
625,2,2025-06-30
625,3,2025-06-30
625,4,2025-06-30
625,6,2025-06-30
625,7,2025-06-30
626,1,2025-06-30
626,3,2025-06-30
626,4,2025-06-30
626,6,2025-06-30
626,7,2025-06-30
627,1,2025-06-30
627,2,2025-06-30
627,3,2025-06-30
627,4,2025-06-30
627,6,2025-06-30
627,7,2025-06-30
628,1,2025-06-30
628,2,2025-06-30
628,4,2025-06-30
628,5,2025-06-30
628,6,2025-06-30
628,7,2025-06-30
629,1,2025-06-30
629,2,2025-06-30
629,3,2025-06-30
629,5,2025-06-30
629,6,2025-06-30
629,7,2025-06-30
630,1,2025-06-30
630,2,2025-06-30
630,3,2025-06-30
630,4,2025-06-30
630,5,2025-06-30
630,7,2025-06-30
631,1,2025-06-30
631,2,2025-06-30
631,3,2025-06-30
631,4,2025-06-30
631,5,2025-06-30
631,6,2025-06-30
631,7,2025-06-30
632,1,2025-06-30
632,2,2025-06-30
632,3,2025-06-30
632,4,2025-06-30
632,5,2025-06-30
632,6,2025-06-30
632,7,2025-06-30
633,1,2025-06-30
633,2,2025-06-30
633,3,2025-06-30
633,4,2025-06-30
633,5,2025-06-30
633,7,2025-06-30
634,1,2025-06-30
634,2,2025-06-30
634,3,2025-06-30
634,4,2025-06-30
634,5,2025-06-30
634,6,2025-06-30
634,7,2025-06-30
635,1,2025-03-24
635,2,2025-03-24
635,3,2025-03-24
635,4,2025-03-24
635,5,2025-03-24
635,6,2025-03-24
636,1,2023-02-16
636,2,2023-02-16
636,3,2023-02-16
636,4,2023-02-16
636,5,2023-02-16
636,6,2023-02-16
636,7,2023-02-16
637,1,2023-04-19
637,2,2023-04-19
637,3,2023-04-19
637,5,2023-04-19
637,6,2023-04-19
637,7,2023-04-19
638,1,2025-07-11
638,3,2025-07-11
638,4,2025-07-11
638,5,2025-07-11
638,6,2025-07-11
639,1,2026-04-17
639,2,2026-04-17
639,3,2026-04-17
639,4,2026-04-17
639,5,2026-04-17
639,7,2026-04-17
640,1,2022-06-14
640,2,2022-06-14
640,3,2022-06-14
640,4,2022-06-14
640,5,2022-06-14
640,6,2022-06-14
640,7,2022-06-14
641,1,2025-03-20
641,2,2025-03-20
641,3,2025-03-20
641,4,2025-03-20
641,5,2025-03-20
641,6,2025-03-20
641,7,2025-03-20
642,1,2022-05-11
642,2,2022-05-11
642,3,2022-05-11
642,5,2022-05-11
642,6,2022-05-11
642,7,2022-05-11
643,1,2025-03-11
643,2,2025-03-11
643,4,2025-03-11
643,5,2025-03-11
643,6,2025-03-11
643,7,2025-03-11
644,1,2024-06-18
644,2,2024-06-18
644,3,2024-06-18
644,4,2024-06-18
644,5,2024-06-18
644,7,2024-06-18
645,1,2025-02-25
645,3,2025-02-25
645,4,2025-02-25
645,5,2025-02-25
645,6,2025-02-25
645,7,2025-02-25
646,1,2025-11-14
646,3,2025-11-14
646,4,2025-11-14
646,5,2025-11-14
646,6,2025-11-14
646,7,2025-11-14
647,1,2023-03-15
647,2,2023-03-15
647,4,2023-03-15
647,5,2023-03-15
647,6,2023-03-15
647,7,2023-03-15
648,1,2021-08-27
648,2,2021-08-27
648,3,2021-08-27
648,4,2021-08-27
648,6,2021-08-27
648,7,2021-08-27
649,1,2022-01-05
649,2,2022-01-05
649,3,2022-01-05
649,4,2022-01-05
649,5,2022-01-05
649,6,2022-01-05
649,7,2022-01-05
650,1,2023-07-09
650,2,2023-07-09
650,4,2023-07-09
650,5,2023-07-09
650,6,2023-07-09
650,7,2023-07-09
651,1,2023-07-09
651,2,2023-07-09
651,3,2023-07-09
651,4,2023-07-09
651,6,2023-07-09
652,1,2023-07-09
652,2,2023-07-09
652,3,2023-07-09
652,4,2023-07-09
652,7,2023-07-09
653,1,2023-07-09
653,4,2023-07-09
653,5,2023-07-09
653,7,2023-07-09
654,1,2023-07-09
654,3,2023-07-09
654,4,2023-07-09
654,6,2023-07-09
654,7,2023-07-09
655,1,2025-01-15
655,2,2025-01-15
655,3,2025-01-15
655,6,2025-01-15
655,7,2025-01-15
656,1,2025-01-15
656,2,2025-01-15
656,3,2025-01-15
656,4,2025-01-15
656,5,2025-01-15
656,6,2025-01-15
657,1,2025-01-15
657,2,2025-01-15
657,3,2025-01-15
657,4,2025-01-15
657,5,2025-01-15
657,6,2025-01-15
657,7,2025-01-15
658,1,2023-06-19
658,3,2023-06-19
658,4,2023-06-19
658,5,2023-06-19
658,6,2023-06-19
659,1,2022-05-16
659,2,2022-05-16
659,3,2022-05-16
659,4,2022-05-16
659,5,2022-05-16
659,6,2022-05-16
659,7,2022-05-16
