artist_id,platform_id,month_id,followers,avg_engagement_rate
52,2,11,212937,0.0483
52,2,12,214873,0.0128
52,2,13,216809,0.0422
52,2,14,218744,0.0478
52,2,15,220680,0.0157
52,2,16,222616,0.0598
52,2,17,224552,0.0141
52,2,18,226487,0.0379
52,2,19,228423,0.0514
52,2,20,230359,0.0579
52,2,21,232295,0.0377
52,2,22,234231,0.0447
52,2,23,236166,0.0194
52,2,24,238102,0.0596
52,3,1,129053,0.0496
52,3,2,130343,0.0326
52,3,3,131634,0.0742
52,3,4,132924,0.0766
52,3,5,134215,0.0198
52,3,6,135505,0.0678
52,3,7,136796,0.0552
52,3,8,138086,0.0580
52,3,9,139377,0.0245
52,3,10,140667,0.0422
52,3,11,141958,0.0383
52,3,12,143248,0.0101
52,3,13,144539,0.0353
52,3,14,145830,0.0145
52,3,15,147120,0.0719
52,3,16,148411,0.0498
52,3,17,149701,0.0775
52,3,18,150992,0.0368
52,3,19,152282,0.0346
52,3,20,153573,0.0422
52,3,21,154863,0.0511
52,3,22,156154,0.0352
52,3,23,157444,0.0780
52,3,24,158735,0.0446
52,4,1,80658,0.0582
52,4,2,81465,0.0298
52,4,3,82271,0.0371
52,4,4,83078,0.0503
52,4,5,83884,0.0455
52,4,6,84691,0.0518
52,4,7,85497,0.0265
52,4,8,86304,0.0777
52,4,9,87111,0.0331
52,4,10,87917,0.0370
52,4,11,88724,0.0366
52,4,12,89530,0.0723
52,4,13,90337,0.0401
52,4,14,91143,0.0591
52,4,15,91950,0.0221
52,4,16,92757,0.0597
52,4,17,93563,0.0551
52,4,18,94370,0.0603
52,4,19,95176,0.0790
52,4,20,95983,0.0275
52,4,21,96790,0.0625
52,4,22,97596,0.0316
52,4,23,98403,0.0421
52,4,24,99209,0.0340
53,1,1,508318,0.0208
53,1,2,513401,0.0670
53,1,3,518484,0.0344
53,1,4,523567,0.0522
53,1,5,528650,0.0682
53,1,6,533734,0.0442
53,1,7,538817,0.0217
53,1,8,543900,0.0280
53,1,9,548983,0.0222
53,1,10,554066,0.0580
53,1,11,559149,0.0161
53,1,12,564233,0.0216
53,1,13,569316,0.0468
53,1,14,574399,0.0507
53,1,15,579482,0.0446
53,1,16,584565,0.0738
53,1,17,589648,0.0716
53,1,18,594732,0.0497
53,1,19,599815,0.0518
53,1,20,604898,0.0130
53,1,21,609981,0.0626
53,1,22,615064,0.0417
53,1,23,620148,0.0175
53,1,24,625231,0.0623
53,2,1,338878,0.0448
53,2,2,342267,0.0534
53,2,3,345656,0.0430
53,2,4,349045,0.0794
53,2,5,352434,0.0656
53,2,6,355822,0.0528
53,2,7,359211,0.0539
53,2,8,362600,0.0543
53,2,9,365989,0.0710
53,2,10,369377,0.0162
53,2,11,372766,0.0442
53,2,12,376155,0.0115
53,2,13,379544,0.0158
53,2,14,382933,0.0129
53,2,15,386321,0.0706
53,2,16,389710,0.0149
53,2,17,393099,0.0387
53,2,18,396488,0.0529
53,2,19,399877,0.0653
53,2,20,403265,0.0759
53,2,21,406654,0.0186
53,2,22,410043,0.0429
53,2,23,413432,0.0170
53,2,24,416820,0.0567
53,3,1,225919,0.0116
53,3,2,228178,0.0560
53,3,3,230437,0.0319
53,3,4,232697,0.0202
53,3,5,234956,0.0435
53,3,6,237215,0.0513
53,3,7,239474,0.0542
53,3,8,241733,0.0376
53,3,9,243992,0.0683
53,3,10,246252,0.0371
53,3,11,248511,0.0228
53,3,12,250770,0.0526
53,3,13,253029,0.0686
53,3,14,255288,0.0423
53,3,15,257548,0.0690
53,3,16,259807,0.0531
53,3,17,262066,0.0388
53,3,18,264325,0.0357
53,3,19,266584,0.0208
53,3,20,268844,0.0504
53,3,21,271103,0.0351
53,3,22,273362,0.0794
53,3,23,275621,0.0226
53,3,24,277880,0.0167
53,4,1,141199,0.0536
53,4,2,142611,0.0398
53,4,3,144023,0.0206
53,4,4,145435,0.0630
53,4,5,146847,0.0105
53,4,6,148259,0.0184
53,4,7,149671,0.0293
53,4,8,151083,0.0149
53,4,9,152495,0.0486
53,4,10,153907,0.0567
53,4,11,155319,0.0413
53,4,12,156731,0.0788
53,4,13,158143,0.0755
53,4,14,159555,0.0227
53,4,15,160967,0.0536
53,4,16,162379,0.0708
53,4,17,163791,0.0681
53,4,18,165203,0.0797
53,4,19,166615,0.0384
53,4,20,168027,0.0146
53,4,21,169439,0.0396
53,4,22,170851,0.0481
53,4,23,172263,0.0519
53,4,24,173675,0.0436
54,1,1,49133,0.0257
54,1,2,49624,0.0614
54,1,3,50116,0.0460
54,1,4,50607,0.0277
54,1,5,51098,0.0741
54,1,6,51590,0.0469
54,1,7,52081,0.0445
54,1,8,52572,0.0337
54,1,9,53064,0.0694
54,1,10,53555,0.0521
54,1,11,54046,0.0476
54,1,12,54538,0.0755
54,1,13,55029,0.0448
54,1,14,55520,0.0182
54,1,15,56012,0.0269
54,1,16,56503,0.0710
54,1,17,56994,0.0373
54,1,18,57486,0.0299
54,1,19,57977,0.0505
54,1,20,58468,0.0768
54,1,21,58960,0.0462
54,1,22,59451,0.0535
54,1,23,59942,0.0554
54,1,24,60434,0.0133
54,2,1,32755,0.0154
54,2,2,33083,0.0790
54,2,3,33410,0.0724
54,2,4,33738,0.0779
54,2,5,34066,0.0635
54,2,6,34393,0.0466
54,2,7,34721,0.0167
54,2,8,35048,0.0637
54,2,9,35376,0.0419
54,2,10,35703,0.0141
54,2,11,36031,0.0123
54,2,12,36358,0.0161
54,2,13,36686,0.0746
54,2,14,37014,0.0278
54,2,15,37341,0.0579
54,2,16,37669,0.0511
54,2,17,37996,0.0252
54,2,18,38324,0.0211
54,2,19,38651,0.0708
54,2,20,38979,0.0694
54,2,21,39306,0.0749
54,2,22,39634,0.0170
54,2,23,39961,0.0250
54,2,24,40289,0.0356
54,3,1,21837,0.0599
54,3,2,22055,0.0610
54,3,3,22274,0.0739
54,3,4,22492,0.0166
54,3,5,22710,0.0155
54,3,6,22929,0.0124
54,3,7,23147,0.0799
54,3,8,23365,0.0673
54,3,9,23584,0.0615
54,3,10,23802,0.0441
54,3,11,24021,0.0485
54,3,12,24239,0.0540
54,3,13,24457,0.0189
54,3,14,24676,0.0746
54,3,15,24894,0.0589
54,3,16,25112,0.0324
54,3,17,25331,0.0740
54,3,18,25549,0.0761
54,3,19,25768,0.0523
54,3,20,25986,0.0364
54,3,21,26204,0.0159
54,3,22,26423,0.0546
54,3,23,26641,0.0191
54,3,24,26859,0.0582
54,4,1,13648,0.0335
54,4,2,13785,0.0577
54,4,3,13921,0.0726
54,4,4,14057,0.0491
54,4,5,14194,0.0168
54,4,6,14330,0.0523
54,4,7,14467,0.0593
54,4,8,14603,0.0653
54,4,9,14740,0.0316
54,4,10,14876,0.0284
54,4,11,15013,0.0555
54,4,12,15149,0.0719
54,4,13,15286,0.0704
54,4,14,15422,0.0697
54,4,15,15559,0.0410
54,4,16,15695,0.0688
54,4,17,15832,0.0746
54,4,18,15968,0.0271
54,4,19,16105,0.0394
54,4,20,16241,0.0340
54,4,21,16378,0.0549
54,4,22,16514,0.0720
54,4,23,16651,0.0101
54,4,24,16787,0.0340
55,1,1,339362,0.0474
55,1,2,342756,0.0149
55,1,3,346149,0.0587
55,1,4,349543,0.0518
55,1,5,352937,0.0333
55,1,6,356330,0.0312
55,1,7,359724,0.0120
55,1,8,363118,0.0528
55,1,9,366511,0.0592
55,1,10,369905,0.0690
55,1,11,373298,0.0589
55,1,12,376692,0.0444
55,1,13,380086,0.0228
55,1,14,383479,0.0472
55,1,15,386873,0.0403
55,1,16,390267,0.0522
55,1,17,393660,0.0373
55,1,18,397054,0.0110
55,1,19,400447,0.0104
55,1,20,403841,0.0471
55,1,21,407235,0.0229
55,1,22,410628,0.0324
55,1,23,414022,0.0338
55,1,24,417415,0.0475
55,2,1,226241,0.0181
55,2,2,228504,0.0521
55,2,3,230766,0.0291
55,2,4,233029,0.0101
55,2,5,235291,0.0428
55,2,6,237554,0.0522
55,2,7,239816,0.0293
55,2,8,242078,0.0221
55,2,9,244341,0.0498
55,2,10,246603,0.0184
55,2,11,248866,0.0424
55,2,12,251128,0.0727
55,2,13,253390,0.0384
55,2,14,255653,0.0603
55,2,15,257915,0.0454
55,2,16,260178,0.0618
55,2,17,262440,0.0257
55,2,18,264703,0.0751
55,2,19,266965,0.0486
55,2,20,269227,0.0189
55,2,21,271490,0.0194
55,2,22,273752,0.0272
55,2,23,276015,0.0489
55,2,24,278277,0.0569
55,3,1,150828,0.0782
55,3,2,152336,0.0659
55,3,3,153844,0.0296
55,3,4,155352,0.0250
55,3,5,156861,0.0343
55,3,6,158369,0.0176
55,3,7,159877,0.0305
55,3,8,161386,0.0120
55,3,9,162894,0.0613
55,3,10,164402,0.0148
55,3,11,165910,0.0252
55,3,12,167419,0.0104
55,3,13,168927,0.0436
55,3,14,170435,0.0799
55,3,15,171944,0.0263
55,3,16,173452,0.0721
55,3,17,174960,0.0767
55,3,18,176468,0.0524
55,3,19,177977,0.0618
55,3,20,179485,0.0129
55,3,21,180993,0.0181
55,3,22,182501,0.0287
55,3,23,184010,0.0630
55,3,24,185518,0.0622
55,4,1,94267,0.0466
55,4,2,95210,0.0230
55,4,3,96153,0.0507
55,4,4,97095,0.0147
55,4,5,98038,0.0329
55,4,6,98981,0.0612
55,4,7,99923,0.0545
55,4,8,100866,0.0536
55,4,9,101809,0.0774
55,4,10,102751,0.0787
55,4,11,103694,0.0589
55,4,12,104637,0.0340
55,4,13,105579,0.0231
55,4,14,106522,0.0685
55,4,15,107465,0.0552
55,4,16,108407,0.0253
55,4,17,109350,0.0165
55,4,18,110293,0.0269
55,4,19,111235,0.0133
55,4,20,112178,0.0678
55,4,21,113121,0.0223
55,4,22,114063,0.0518
55,4,23,115006,0.0183
55,4,24,115949,0.0601
56,1,1,468062,0.0433
56,1,2,472743,0.0305
56,1,3,477424,0.0273
56,1,4,482104,0.0677
56,1,5,486785,0.0422
56,1,6,491465,0.0108
56,1,7,496146,0.0467
56,1,8,500827,0.0599
56,1,9,505507,0.0550
56,1,10,510188,0.0313
56,1,11,514869,0.0407
56,1,12,519549,0.0196
56,1,13,524230,0.0778
56,1,14,528910,0.0747
56,1,15,533591,0.0543
56,1,16,538272,0.0722
56,1,17,542952,0.0664
56,1,18,547633,0.0365
56,1,19,552313,0.0757
56,1,20,556994,0.0596
56,1,21,561675,0.0437
56,1,22,566355,0.0120
56,1,23,571036,0.0223
56,1,24,575717,0.0587
56,2,1,312042,0.0783
56,2,2,315162,0.0637
56,2,3,318282,0.0385
56,2,4,321403,0.0141
56,2,5,324523,0.0617
56,2,6,327644,0.0345
56,2,7,330764,0.0421
56,2,8,333884,0.0325
56,2,9,337005,0.0558
56,2,10,340125,0.0739
56,2,11,343246,0.0146
56,2,12,346366,0.0442
56,2,13,349487,0.0469
56,2,14,352607,0.0343
56,2,15,355727,0.0702
56,2,16,358848,0.0390
56,2,17,361968,0.0602
56,2,18,365089,0.0666
56,2,19,368209,0.0389
56,2,20,371329,0.0282
56,2,21,374450,0.0789
56,2,22,377570,0.0309
56,2,23,380691,0.0363
56,2,24,383811,0.0734
56,3,1,208028,0.0415
56,3,2,210108,0.0767
56,3,3,212188,0.0304
56,3,4,214269,0.0677
56,3,5,216349,0.0320
56,3,6,218429,0.0600
56,3,7,220509,0.0606
56,3,8,222590,0.0429
56,3,9,224670,0.0339
56,3,10,226750,0.0556
56,3,11,228830,0.0109
56,3,12,230911,0.0125
56,3,13,232991,0.0610
56,3,14,235071,0.0774
56,3,15,237152,0.0381
56,3,16,239232,0.0381
56,3,17,241312,0.0216
56,3,18,243392,0.0734
56,3,19,245473,0.0278
56,3,20,247553,0.0222
56,3,21,249633,0.0433
56,3,22,251713,0.0385
56,3,23,253794,0.0344
56,3,24,255874,0.0411
56,4,1,130017,0.0326
56,4,2,131317,0.0427
56,4,3,132618,0.0263
56,4,4,133918,0.0761
56,4,5,135218,0.0347
56,4,6,136518,0.0464
56,4,7,137818,0.0265
56,4,8,139119,0.0371
56,4,9,140419,0.0623
56,4,10,141719,0.0463
56,4,11,143019,0.0708
56,4,12,144319,0.0596
56,4,13,145619,0.0145
56,4,14,146920,0.0640
56,4,15,148220,0.0398
56,4,16,149520,0.0637
56,4,17,150820,0.0574
56,4,18,152120,0.0173
56,4,19,153420,0.0120
56,4,20,154721,0.0165
56,4,21,156021,0.0399
56,4,22,157321,0.0198
56,4,23,158621,0.0530
56,4,24,159921,0.0451
57,1,1,240875,0.0763
57,1,2,243284,0.0348
57,1,3,245693,0.0703
57,1,4,248102,0.0102
57,1,5,250510,0.0431
57,1,6,252919,0.0613
57,1,7,255328,0.0383
57,1,8,257737,0.0697
57,1,9,260145,0.0273
57,1,10,262554,0.0686
57,1,11,264963,0.0161
57,1,12,267372,0.0258
57,1,13,269780,0.0524
57,1,14,272189,0.0460
57,1,15,274598,0.0497
57,1,16,277007,0.0394
57,1,17,279415,0.0209
57,1,18,281824,0.0626
57,1,19,284233,0.0563
57,1,20,286642,0.0662
57,1,21,289050,0.0298
57,1,22,291459,0.0179
57,1,23,293868,0.0638
57,1,24,296277,0.0286
57,2,1,160584,0.0659
57,2,2,162189,0.0449
57,2,3,163795,0.0249
57,2,4,165401,0.0675
57,2,5,167007,0.0625
57,2,6,168613,0.0371
57,2,7,170219,0.0413
57,2,8,171824,0.0142
57,2,9,173430,0.0506
57,2,10,175036,0.0273
57,2,11,176642,0.0311
57,2,12,178248,0.0792
57,2,13,179854,0.0168
57,2,14,181459,0.0112
57,2,15,183065,0.0218
57,2,16,184671,0.0286
57,2,17,186277,0.0724
57,2,18,187883,0.0415
57,2,19,189489,0.0398
57,2,20,191094,0.0164
57,2,21,192700,0.0626
57,2,22,194306,0.0341
57,2,23,195912,0.0777
57,2,24,197518,0.0353
57,3,1,107056,0.0204
57,3,2,108126,0.0400
57,3,3,109197,0.0436
57,3,4,110267,0.0170
57,3,5,111338,0.0331
57,3,6,112409,0.0618
57,3,7,113479,0.0114
57,3,8,114550,0.0619
57,3,9,115620,0.0213
57,3,10,116691,0.0608
57,3,11,117761,0.0270
57,3,12,118832,0.0288
57,3,13,119902,0.0567
57,3,14,120973,0.0477
57,3,15,122044,0.0197
57,3,16,123114,0.0150
57,3,17,124185,0.0793
57,3,18,125255,0.0797
57,3,19,126326,0.0200
57,3,20,127396,0.0133
57,3,21,128467,0.0739
57,3,22,129537,0.0369
57,3,23,130608,0.0470
57,3,24,131679,0.0106
57,4,1,66910,0.0344
57,4,2,67579,0.0553
57,4,3,68248,0.0631
57,4,4,68917,0.0123
57,4,5,69586,0.0379
57,4,6,70255,0.0477
57,4,7,70924,0.0631
57,4,8,71594,0.0468
57,4,9,72263,0.0147
57,4,10,72932,0.0719
57,4,11,73601,0.0320
57,4,12,74270,0.0365
57,4,13,74939,0.0132
57,4,14,75608,0.0551
57,4,15,76277,0.0230
57,4,16,76946,0.0489
57,4,17,77615,0.0295
57,4,18,78284,0.0540
57,4,19,78954,0.0405
57,4,20,79623,0.0772
57,4,21,80292,0.0316
57,4,22,80961,0.0721
57,4,23,81630,0.0617
57,4,24,82299,0.0771
58,1,1,338840,0.0656
58,1,2,342228,0.0635
58,1,3,345617,0.0136
58,1,4,349005,0.0193
58,1,5,352394,0.0512
58,1,6,355782,0.0184
58,1,7,359170,0.0270
58,1,8,362559,0.0560
58,1,9,365947,0.0101
58,1,10,369336,0.0383
58,1,11,372724,0.0416
58,1,12,376112,0.0587
58,1,13,379501,0.0385
58,1,14,382889,0.0126
58,1,15,386278,0.0300
58,1,16,389666,0.0480
58,1,17,393054,0.0532
58,1,18,396443,0.0474
58,1,19,399831,0.0121
58,1,20,403220,0.0781
58,1,21,406608,0.0105
58,1,22,409996,0.0310
58,1,23,413385,0.0317
58,1,24,416773,0.0306
58,2,1,225893,0.0610
58,2,2,228152,0.0138
58,2,3,230411,0.0705
58,2,4,232670,0.0666
58,2,5,234929,0.0719
58,2,6,237188,0.0657
58,2,7,239447,0.0617
58,2,8,241706,0.0355
58,2,9,243965,0.0577
58,2,10,246224,0.0466
58,2,11,248483,0.0278
58,2,12,250742,0.0729
58,2,13,253001,0.0237
58,2,14,255259,0.0784
58,2,15,257518,0.0748
58,2,16,259777,0.0587
58,2,17,262036,0.0522
58,2,18,264295,0.0784
58,2,19,266554,0.0546
58,2,20,268813,0.0485
58,2,21,271072,0.0626
58,2,22,273331,0.0777
58,2,23,275590,0.0444
58,2,24,277849,0.0400
58,3,1,150596,0.0283
58,3,2,152102,0.0788
58,3,3,153607,0.0219
58,3,4,155113,0.0551
58,3,5,156619,0.0558
58,3,6,158125,0.0530
58,3,7,159631,0.0774
58,3,8,161137,0.0695
58,3,9,162643,0.0382
58,3,10,164149,0.0381
58,3,11,165655,0.0743
58,3,12,167161,0.0384
58,3,13,168667,0.0629
58,3,14,170173,0.0643
58,3,15,171679,0.0638
58,3,16,173185,0.0696
58,3,17,174691,0.0214
58,3,18,176197,0.0300
58,3,19,177703,0.0166
58,3,20,179209,0.0681
58,3,21,180715,0.0617
58,3,22,182221,0.0753
58,3,23,183727,0.0472
58,3,24,185233,0.0283
58,4,1,94122,0.0182
58,4,2,95063,0.0624
58,4,3,96005,0.0278
58,4,4,96946,0.0658
58,4,5,97887,0.0533
58,4,6,98828,0.0580
58,4,7,99770,0.0522
58,4,8,100711,0.0211
58,4,9,101652,0.0781
58,4,10,102593,0.0409
58,4,11,103534,0.0683
58,4,12,104476,0.0334
58,4,13,105417,0.0235
58,4,14,106358,0.0763
58,4,15,107299,0.0148
58,4,16,108241,0.0218
58,4,17,109182,0.0105
58,4,18,110123,0.0446
58,4,19,111064,0.0495
58,4,20,112005,0.0453
58,4,21,112947,0.0406
58,4,22,113888,0.0632
58,4,23,114829,0.0225
58,4,24,115770,0.0113
59,1,1,430223,0.0104
59,1,2,434526,0.0196
59,1,3,438828,0.0247
59,1,4,443130,0.0531
59,1,5,447432,0.0586
59,1,6,451735,0.0648
59,1,7,456037,0.0696
59,1,8,460339,0.0301
59,1,9,464641,0.0642
59,1,10,468944,0.0680
59,1,11,473246,0.0163
59,1,12,477548,0.0792
59,1,13,481850,0.0263
59,1,14,486152,0.0270
59,1,15,490455,0.0118
59,1,16,494757,0.0363
59,1,17,499059,0.0461
59,1,18,503361,0.0625
59,1,19,507664,0.0140
59,1,20,511966,0.0789
59,1,21,516268,0.0486
59,1,22,520570,0.0178
59,1,23,524873,0.0329
59,1,24,529175,0.0663
59,2,1,286816,0.0745
59,2,2,289684,0.0601
59,2,3,292552,0.0211
59,2,4,295420,0.0372
59,2,5,298288,0.0619
59,2,6,301156,0.0376
59,2,7,304025,0.0586
59,2,8,306893,0.0349
59,2,9,309761,0.0449
59,2,10,312629,0.0192
59,2,11,315497,0.0769
59,2,12,318365,0.0736
59,2,13,321233,0.0434
59,2,14,324102,0.0478
59,2,15,326970,0.0416
59,2,16,329838,0.0371
59,2,17,332706,0.0649
59,2,18,335574,0.0328
59,2,19,338442,0.0619
59,2,20,341311,0.0491
59,2,21,344179,0.0780
59,2,22,347047,0.0151
59,2,23,349915,0.0643
59,2,24,352783,0.0567
59,3,1,191210,0.0510
59,3,2,193123,0.0219
59,3,3,195035,0.0212
59,3,4,196947,0.0165
59,3,5,198859,0.0537
59,3,6,200771,0.0533
59,3,7,202683,0.0743
59,3,8,204595,0.0742
59,3,9,206507,0.0220
59,3,10,208419,0.0219
59,3,11,210331,0.0455
59,3,12,212244,0.0505
59,3,13,214156,0.0582
59,3,14,216068,0.0779
59,3,15,217980,0.0228
59,3,16,219892,0.0668
59,3,17,221804,0.0359
59,3,18,223716,0.0368
59,3,19,225628,0.0478
59,3,20,227540,0.0686
59,3,21,229452,0.0245
59,3,22,231365,0.0120
59,3,23,233277,0.0728
59,3,24,235189,0.0747
59,4,1,119507,0.0215
59,4,2,120702,0.0593
59,4,3,121897,0.0326
59,4,4,123092,0.0308
59,4,5,124287,0.0729
59,4,6,125482,0.0737
59,4,7,126677,0.0455
59,4,8,127872,0.0465
59,4,9,129067,0.0352
59,4,10,130262,0.0420
59,4,11,131457,0.0569
59,4,12,132652,0.0215
59,4,13,133847,0.0107
59,4,14,135042,0.0260
59,4,15,136237,0.0491
59,4,16,137432,0.0724
59,4,17,138628,0.0448
59,4,18,139823,0.0753
59,4,19,141018,0.0432
59,4,20,142213,0.0460
59,4,21,143408,0.0185
59,4,22,144603,0.0749
59,4,23,145798,0.0213
59,4,24,146993,0.0534
60,1,1,53248,0.0213
60,1,2,53781,0.0436
60,1,3,54313,0.0476
60,1,4,54845,0.0262
60,1,5,55378,0.0642
60,1,6,55910,0.0525
60,1,7,56443,0.0242
60,1,8,56975,0.0317
60,1,9,57508,0.0195
60,1,10,58040,0.0639
60,1,11,58573,0.0515
60,1,12,59105,0.0105
60,1,13,59638,0.0333
60,1,14,60170,0.0213
60,1,15,60703,0.0324
60,1,16,61235,0.0519
60,1,17,61768,0.0455
60,1,18,62300,0.0743
60,1,19,62833,0.0769
60,1,20,63365,0.0634
60,1,21,63898,0.0390
60,1,22,64430,0.0155
60,1,23,64963,0.0700
60,1,24,65495,0.0144
60,2,1,35499,0.0227
60,2,2,35854,0.0187
60,2,3,36209,0.0667
60,2,4,36564,0.0209
60,2,5,36919,0.0787
60,2,6,37274,0.0357
60,2,7,37629,0.0660
60,2,8,37984,0.0377
60,2,9,38339,0.0559
60,2,10,38694,0.0372
60,2,11,39049,0.0505
60,2,12,39404,0.0712
60,2,13,39759,0.0579
60,2,14,40114,0.0166
60,2,15,40469,0.0780
60,2,16,40824,0.0541
60,2,17,41178,0.0749
60,2,18,41533,0.0587
60,2,19,41888,0.0512
60,2,20,42243,0.0795
60,2,21,42598,0.0116
60,2,22,42953,0.0149
60,2,23,43308,0.0746
60,2,24,43663,0.0675
60,3,1,23666,0.0397
60,3,2,23902,0.0228
60,3,3,24139,0.0406
60,3,4,24376,0.0160
60,3,5,24612,0.0512
60,3,6,24849,0.0109
60,3,7,25086,0.0374
60,3,8,25322,0.0136
60,3,9,25559,0.0709
60,3,10,25796,0.0545
60,3,11,26032,0.0178
60,3,12,26269,0.0345
60,3,13,26506,0.0395
60,3,14,26742,0.0792
60,3,15,26979,0.0728
60,3,16,27216,0.0347
60,3,17,27452,0.0180
60,3,18,27689,0.0607
60,3,19,27926,0.0156
60,3,20,28162,0.0572
60,3,21,28399,0.0708
60,3,22,28636,0.0178
60,3,23,28872,0.0129
60,3,24,29109,0.0742
60,4,1,14791,0.0504
60,4,2,14939,0.0480
60,4,3,15087,0.0631
60,4,4,15235,0.0771
60,4,5,15383,0.0800
60,4,6,15531,0.0774
60,4,7,15679,0.0489
60,4,8,15827,0.0150
60,4,9,15974,0.0369
60,4,10,16122,0.0106
60,4,11,16270,0.0674
60,4,12,16418,0.0190
60,4,13,16566,0.0138
60,4,14,16714,0.0562
60,4,15,16862,0.0499
60,4,16,17010,0.0713
60,4,17,17158,0.0652
60,4,18,17306,0.0475
60,4,19,17454,0.0542
60,4,20,17601,0.0377
60,4,21,17749,0.0291
60,4,22,17897,0.0345
60,4,23,18045,0.0409
60,4,24,18193,0.0185
61,1,1,54220,0.0135
61,1,2,54762,0.0646
61,1,3,55304,0.0691
61,1,4,55846,0.0470
61,1,5,56388,0.0624
61,1,6,56930,0.0206
61,1,7,57473,0.0671
61,1,8,58015,0.0597
61,1,9,58557,0.0434
61,1,10,59099,0.0444
61,1,11,59641,0.0256
61,1,12,60184,0.0567
61,1,13,60726,0.0267
61,1,14,61268,0.0708
61,1,15,61810,0.0583
61,1,16,62352,0.0416
61,1,17,62895,0.0500
61,1,18,63437,0.0267
61,1,19,63979,0.0467
61,1,20,64521,0.0381
61,1,21,65063,0.0717
61,1,22,65606,0.0254
61,1,23,66148,0.0250
61,1,24,66690,0.0527
61,2,1,36146,0.0366
61,2,2,36508,0.0524
61,2,3,36869,0.0612
61,2,4,37231,0.0570
61,2,5,37592,0.0372
61,2,6,37954,0.0452
61,2,7,38315,0.0704
61,2,8,38677,0.0112
61,2,9,39038,0.0153
61,2,10,39400,0.0401
61,2,11,39761,0.0779
61,2,12,40122,0.0536
61,2,13,40484,0.0582
61,2,14,40845,0.0244
61,2,15,41207,0.0515
61,2,16,41568,0.0759
61,2,17,41930,0.0779
61,2,18,42291,0.0383
61,2,19,42653,0.0666
61,2,20,43014,0.0152
61,2,21,43376,0.0244
61,2,22,43737,0.0493
61,2,23,44099,0.0346
61,2,24,44460,0.0325
61,3,1,24098,0.0625
61,3,2,24339,0.0581
61,3,3,24580,0.0188
61,3,4,24820,0.0638
61,3,5,25061,0.0589
61,3,6,25302,0.0141
61,3,7,25543,0.0707
61,3,8,25784,0.0771
61,3,9,26025,0.0763
61,3,10,26266,0.0575
61,3,11,26507,0.0229
61,3,12,26748,0.0182
61,3,13,26989,0.0609
61,3,14,27230,0.0397
61,3,15,27471,0.0729
61,3,16,27712,0.0349
61,3,17,27953,0.0195
61,3,18,28194,0.0311
61,3,19,28435,0.0430
61,3,20,28676,0.0216
61,3,21,28917,0.0370
61,3,22,29158,0.0205
61,3,23,29399,0.0179
61,3,24,29640,0.0642
61,4,1,15061,0.0529
61,4,2,15212,0.0536
61,4,3,15362,0.0402
61,4,4,15513,0.0681
61,4,5,15663,0.0327
61,4,6,15814,0.0649
61,4,7,15965,0.0626
61,4,8,16115,0.0617
61,4,9,16266,0.0457
61,4,10,16416,0.0172
61,4,11,16567,0.0106
61,4,12,16718,0.0600
61,4,13,16868,0.0499
61,4,14,17019,0.0452
61,4,15,17170,0.0599
61,4,16,17320,0.0766
61,4,17,17471,0.0640
61,4,18,17621,0.0306
61,4,19,17772,0.0751
61,4,20,17923,0.0523
61,4,21,18073,0.0318
61,4,22,18224,0.0146
61,4,23,18374,0.0458
61,4,24,18525,0.0735
62,1,1,110004,0.0709
62,1,2,111104,0.0625
62,1,3,112204,0.0778
62,1,4,113304,0.0612
62,1,5,114404,0.0367
62,1,6,115504,0.0410
62,1,7,116604,0.0355
62,1,8,117704,0.0613
62,1,9,118804,0.0205
62,1,10,119904,0.0495
62,1,11,121004,0.0672
62,1,12,122104,0.0582
62,1,13,123204,0.0345
62,1,14,124304,0.0172
62,1,15,125404,0.0220
62,1,16,126504,0.0166
62,1,17,127604,0.0118
62,1,18,128704,0.0243
62,1,19,129804,0.0412
62,1,20,130904,0.0142
62,1,21,132004,0.0621
62,1,22,133104,0.0389
62,1,23,134204,0.0488
62,1,24,135305,0.0668
62,2,1,73336,0.0419
62,2,2,74069,0.0117
62,2,3,74802,0.0326
62,2,4,75536,0.0433
62,2,5,76269,0.0644
62,2,6,77003,0.0620
62,2,7,77736,0.0767
62,2,8,78469,0.0194
62,2,9,79203,0.0326
62,2,10,79936,0.0596
62,2,11,80669,0.0332
62,2,12,81403,0.0161
62,2,13,82136,0.0165
62,2,14,82869,0.0676
62,2,15,83603,0.0221
62,2,16,84336,0.0449
62,2,17,85070,0.0695
62,2,18,85803,0.0222
62,2,19,86536,0.0142
62,2,20,87270,0.0258
62,2,21,88003,0.0743
62,2,22,88736,0.0115
62,2,23,89470,0.0535
62,2,24,90203,0.0256
62,3,1,48891,0.0567
62,3,2,49379,0.0712
62,3,3,49868,0.0596
62,3,4,50357,0.0231
62,3,5,50846,0.0622
62,3,6,51335,0.0371
62,3,7,51824,0.0569
62,3,8,52313,0.0430
62,3,9,52802,0.0214
62,3,10,53291,0.0698
62,3,11,53780,0.0244
62,3,12,54268,0.0358
62,3,13,54757,0.0389
62,3,14,55246,0.0663
62,3,15,55735,0.0345
62,3,16,56224,0.0248
62,3,17,56713,0.0222
62,3,18,57202,0.0279
62,3,19,57691,0.0771
62,3,20,58180,0.0763
62,3,21,58669,0.0349
62,3,22,59158,0.0706
62,3,23,59646,0.0410
62,3,24,60135,0.0574
