track_id,release_id,track_title,track_number,duration_sec,isrc,is_explicit
1110,306,Sunken Riot,1,230,SIM00030601,0
1111,307,Static Vultures,1,223,SIM00030701,1
1112,307,Sunken Riot,2,225,SIM00030702,0
1113,307,Silver Shadows,3,197,SIM00030703,0
1114,307,Hollow Hearts,4,256,SIM00030704,0
1115,307,Restless Horizon,5,177,SIM00030705,0
1116,307,Golden Sirens,6,198,SIM00030706,1
1117,307,Amber Phantoms,7,215,SIM00030707,0
1118,307,Midnight Foxes,8,237,SIM00030708,0
1119,308,Crimson Vibes,1,264,SIM00030801,0
1120,309,Sacred Tides,1,210,SIM00030901,0
1121,310,Solar Youth,1,266,SIM00031001,0
1122,311,Neon Ghosts,1,265,SIM00031101,0
1123,312,Glass Waves,1,210,SIM00031201,1
1124,313,Lonely Wolves,1,257,SIM00031301,0
1125,314,Velvet Roses,1,205,SIM00031401,0
1126,315,Paper Rebels,1,231,SIM00031501,0
1127,316,Wild Ravens,1,237,SIM00031601,0
1128,317,Electric Bones,1,233,SIM00031701,0
1129,318,Iron Saints,1,236,SIM00031801,0
1130,319,Broken Echoes,1,196,SIM00031901,0
1131,320,Midnight Foxes,1,264,SIM00032001,1
1132,320,Broken Echoes,2,229,SIM00032002,0
1133,320,Iron Saints,3,268,SIM00032003,0
1134,320,Electric Bones,4,244,SIM00032004,1
1135,320,Wild Ravens,5,165,SIM00032005,0
1136,321,Amber Phantoms,1,185,SIM00032101,0
1137,321,Midnight Foxes,2,206,SIM00032102,0
1138,321,Broken Echoes,3,181,SIM00032103,0
1139,322,Golden Sirens,1,236,SIM00032201,1
1140,323,Restless Horizon,1,200,SIM00032301,0
1141,324,Hollow Hearts,1,198,SIM00032401,0
1142,325,Silver Shadows,1,254,SIM00032501,0
1143,326,Sunken Riot,1,269,SIM00032601,0
1144,327,Static Vultures,1,152,SIM00032701,0
1145,327,Sunken Riot,2,196,SIM00032702,0
1146,327,Silver Shadows,3,180,SIM00032703,0
1147,328,Crimson Vibes,1,194,SIM00032801,0
1148,328,Static Vultures,2,231,SIM00032802,0
1149,328,Sunken Riot,3,223,SIM00032803,1
1150,328,Silver Shadows,4,220,SIM00032804,0
1151,329,Sacred Tides,1,221,SIM00032901,0
1152,330,Solar Youth,1,269,SIM00033001,1
1153,330,Sacred Tides,2,220,SIM00033002,0
1154,330,Crimson Vibes,3,173,SIM00033003,0
1155,331,Neon Ghosts,1,203,SIM00033101,0
1156,331,Solar Youth,2,234,SIM00033102,0
1157,331,Sacred Tides,3,194,SIM00033103,0
1158,331,Crimson Vibes,4,239,SIM00033104,0
1159,332,Glass Waves,1,238,SIM00033201,0
1160,332,Neon Ghosts,2,194,SIM00033202,0
1161,332,Solar Youth,3,201,SIM00033203,0
1162,332,Sacred Tides,4,247,SIM00033204,0
1163,332,Crimson Vibes,5,213,SIM00033205,0
1164,333,Lonely Wolves,1,239,SIM00033301,0
1165,333,Glass Waves,2,199,SIM00033302,1
1166,333,Neon Ghosts,3,164,SIM00033303,0
1167,333,Solar Youth,4,214,SIM00033304,0
1168,333,Sacred Tides,5,160,SIM00033305,0
1169,333,Crimson Vibes,6,243,SIM00033306,0
1170,333,Static Vultures,7,155,SIM00033307,0
1171,333,Sunken Riot,8,244,SIM00033308,0
1172,333,Silver Shadows,9,219,SIM00033309,1
1173,333,Hollow Hearts,10,269,SIM00033310,0
1174,334,Velvet Roses,1,229,SIM00033401,0
1175,334,Lonely Wolves,2,234,SIM00033402,0
1176,334,Glass Waves,3,193,SIM00033403,0
1177,334,Neon Ghosts,4,218,SIM00033404,1
1178,335,Paper Rebels,1,222,SIM00033501,0
1179,335,Velvet Roses,2,183,SIM00033502,0
1180,335,Lonely Wolves,3,249,SIM00033503,0
1181,335,Glass Waves,4,184,SIM00033504,0
1182,335,Neon Ghosts,5,268,SIM00033505,0
1183,336,Wild Ravens,1,169,SIM00033601,0
1184,336,Paper Rebels,2,170,SIM00033602,0
1185,336,Velvet Roses,3,247,SIM00033603,0
1186,337,Electric Bones,1,252,SIM00033701,0
1187,337,Wild Ravens,2,266,SIM00033702,1
1188,337,Paper Rebels,3,247,SIM00033703,0
1189,337,Velvet Roses,4,232,SIM00033704,0
1190,337,Lonely Wolves,5,229,SIM00033705,0
1191,337,Glass Waves,6,211,SIM00033706,0
1192,337,Neon Ghosts,7,237,SIM00033707,0
1193,337,Solar Youth,8,183,SIM00033708,0
1194,338,Iron Saints,1,244,SIM00033801,0
1195,338,Electric Bones,2,201,SIM00033802,1
1196,338,Wild Ravens,3,159,SIM00033803,0
1197,338,Paper Rebels,4,232,SIM00033804,0
1198,338,Velvet Roses,5,181,SIM00033805,0
1199,338,Lonely Wolves,6,242,SIM00033806,0
1200,338,Glass Waves,7,187,SIM00033807,0
1201,338,Neon Ghosts,8,263,SIM00033808,0
1202,338,Solar Youth,9,174,SIM00033809,0
1203,339,Broken Echoes,1,199,SIM00033901,0
1204,340,Midnight Foxes,1,264,SIM00034001,0
1205,340,Broken Echoes,2,201,SIM00034002,0
1206,340,Iron Saints,3,221,SIM00034003,0
1207,340,Electric Bones,4,199,SIM00034004,1
1208,341,Amber Phantoms,1,204,SIM00034101,0
1209,341,Midnight Foxes,2,264,SIM00034102,0
1210,341,Broken Echoes,3,269,SIM00034103,0
1211,341,Iron Saints,4,201,SIM00034104,0
1212,341,Electric Bones,5,161,SIM00034105,0
1213,342,Golden Sirens,1,154,SIM00034201,0
1214,342,Amber Phantoms,2,253,SIM00034202,0
1215,342,Midnight Foxes,3,157,SIM00034203,0
1216,342,Broken Echoes,4,193,SIM00034204,0
1217,342,Iron Saints,5,194,SIM00034205,0
1218,342,Electric Bones,6,238,SIM00034206,0
1219,342,Wild Ravens,7,231,SIM00034207,1
1220,343,Restless Horizon,1,183,SIM00034301,0
1221,343,Golden Sirens,2,178,SIM00034302,0
1222,343,Amber Phantoms,3,262,SIM00034303,1
1223,343,Midnight Foxes,4,230,SIM00034304,1
1224,344,Hollow Hearts,1,181,SIM00034401,0
1225,344,Restless Horizon,2,150,SIM00034402,0
1226,344,Golden Sirens,3,226,SIM00034403,0
1227,344,Amber Phantoms,4,155,SIM00034404,0
1228,344,Midnight Foxes,5,175,SIM00034405,0
1229,344,Broken Echoes,6,213,SIM00034406,0
1230,344,Iron Saints,7,164,SIM00034407,0
1231,344,Electric Bones,8,226,SIM00034408,0
1232,344,Wild Ravens,9,259,SIM00034409,0
1233,345,Silver Shadows,1,233,SIM00034501,0
1234,345,Hollow Hearts,2,151,SIM00034502,0
1235,345,Restless Horizon,3,262,SIM00034503,0
1236,345,Golden Sirens,4,231,SIM00034504,0
1237,345,Amber Phantoms,5,215,SIM00034505,0
1238,345,Midnight Foxes,6,177,SIM00034506,0
1239,345,Broken Echoes,7,208,SIM00034507,0
1240,345,Iron Saints,8,180,SIM00034508,0
1241,345,Electric Bones,9,196,SIM00034509,1
1242,345,Wild Ravens,10,152,SIM00034510,0
1243,346,Sunken Riot,1,258,SIM00034601,0
1244,347,Static Vultures,1,268,SIM00034701,0
1245,347,Sunken Riot,2,226,SIM00034702,0
1246,347,Silver Shadows,3,175,SIM00034703,0
1247,347,Hollow Hearts,4,177,SIM00034704,1
1248,347,Restless Horizon,5,206,SIM00034705,0
1249,347,Golden Sirens,6,255,SIM00034706,0
1250,347,Amber Phantoms,7,205,SIM00034707,0
1251,347,Midnight Foxes,8,252,SIM00034708,0
1252,347,Broken Echoes,9,151,SIM00034709,0
1253,347,Iron Saints,10,216,SIM00034710,0
1254,347,Electric Bones,11,210,SIM00034711,1
1255,347,Wild Ravens,12,221,SIM00034712,0
1256,348,Crimson Vibes,1,244,SIM00034801,0
1257,348,Static Vultures,2,221,SIM00034802,0
1258,348,Sunken Riot,3,182,SIM00034803,1
1259,348,Silver Shadows,4,238,SIM00034804,0
1260,348,Hollow Hearts,5,213,SIM00034805,0
1261,348,Restless Horizon,6,212,SIM00034806,0
1262,348,Golden Sirens,7,156,SIM00034807,1
1263,349,Sacred Tides,1,185,SIM00034901,0
1264,350,Solar Youth,1,173,SIM00035001,0
1265,351,Neon Ghosts,1,159,SIM00035101,0
1266,352,Glass Waves,1,235,SIM00035201,0
1267,352,Neon Ghosts,2,241,SIM00035202,0
1268,352,Solar Youth,3,167,SIM00035203,0
1269,352,Sacred Tides,4,260,SIM00035204,0
1270,352,Crimson Vibes,5,177,SIM00035205,0
1271,352,Static Vultures,6,265,SIM00035206,0
1272,352,Sunken Riot,7,190,SIM00035207,1
1273,352,Silver Shadows,8,231,SIM00035208,0
1274,352,Hollow Hearts,9,255,SIM00035209,0
1275,352,Restless Horizon,10,217,SIM00035210,0
1276,352,Golden Sirens,11,253,SIM00035211,0
1277,353,Lonely Wolves,1,183,SIM00035301,1
1278,354,Velvet Roses,1,219,SIM00035401,0
1279,355,Paper Rebels,1,210,SIM00035501,0
1280,356,Wild Ravens,1,189,SIM00035601,0
1281,357,Electric Bones,1,238,SIM00035701,0
1282,358,Iron Saints,1,159,SIM00035801,0
1283,359,Broken Echoes,1,245,SIM00035901,0
1284,360,Midnight Foxes,1,201,SIM00036001,0
1285,361,Amber Phantoms,1,260,SIM00036101,0
1286,362,Golden Sirens,1,238,SIM00036201,0
1287,363,Restless Horizon,1,236,SIM00036301,0
1288,364,Hollow Hearts,1,159,SIM00036401,0
1289,365,Silver Shadows,1,265,SIM00036501,0
1290,366,Sunken Riot,1,226,SIM00036601,0
1291,367,Static Vultures,1,208,SIM00036701,0
1292,368,Crimson Vibes,1,213,SIM00036801,0
1293,368,Static Vultures,2,225,SIM00036802,0
1294,368,Sunken Riot,3,172,SIM00036803,0
1295,368,Silver Shadows,4,267,SIM00036804,0
1296,368,Hollow Hearts,5,254,SIM00036805,0
1297,369,Sacred Tides,1,233,SIM00036901,1
1298,369,Crimson Vibes,2,192,SIM00036902,0
1299,369,Static Vultures,3,215,SIM00036903,0
1300,370,Solar Youth,1,177,SIM00037001,0
1301,371,Neon Ghosts,1,192,SIM00037101,0
1302,372,Glass Waves,1,230,SIM00037201,0
1303,372,Neon Ghosts,2,218,SIM00037202,0
1304,372,Solar Youth,3,241,SIM00037203,0
1305,373,Lonely Wolves,1,188,SIM00037301,0
1306,373,Glass Waves,2,173,SIM00037302,0
1307,373,Neon Ghosts,3,256,SIM00037303,0
1308,373,Solar Youth,4,151,SIM00037304,0
1309,374,Velvet Roses,1,186,SIM00037401,0
1310,374,Lonely Wolves,2,223,SIM00037402,0
1311,374,Glass Waves,3,266,SIM00037403,0
1312,374,Neon Ghosts,4,256,SIM00037404,0
1313,374,Solar Youth,5,161,SIM00037405,0
1314,375,Paper Rebels,1,243,SIM00037501,0
1315,375,Velvet Roses,2,152,SIM00037502,0
1316,375,Lonely Wolves,3,200,SIM00037503,1
1317,375,Glass Waves,4,248,SIM00037504,1
1318,375,Neon Ghosts,5,236,SIM00037505,0
1319,375,Solar Youth,6,197,SIM00037506,0
1320,375,Sacred Tides,7,263,SIM00037507,0
1321,375,Crimson Vibes,8,195,SIM00037508,0
1322,375,Static Vultures,9,228,SIM00037509,0
1323,375,Sunken Riot,10,157,SIM00037510,0
1324,376,Wild Ravens,1,192,SIM00037601,0
1325,377,Electric Bones,1,166,SIM00037701,0
1326,377,Wild Ravens,2,195,SIM00037702,1
1327,377,Paper Rebels,3,261,SIM00037703,0
1328,377,Velvet Roses,4,184,SIM00037704,0
1329,377,Lonely Wolves,5,168,SIM00037705,0
1330,378,Iron Saints,1,188,SIM00037801,0
1331,378,Electric Bones,2,231,SIM00037802,0
1332,378,Wild Ravens,3,268,SIM00037803,0
1333,379,Broken Echoes,1,227,SIM00037901,0
1334,379,Iron Saints,2,189,SIM00037902,0
1335,379,Electric Bones,3,209,SIM00037903,0
1336,379,Wild Ravens,4,195,SIM00037904,0
1337,380,Midnight Foxes,1,247,SIM00038001,0
1338,380,Broken Echoes,2,266,SIM00038002,1
1339,380,Iron Saints,3,166,SIM00038003,0
1340,380,Electric Bones,4,255,SIM00038004,0
1341,380,Wild Ravens,5,213,SIM00038005,0
1342,381,Amber Phantoms,1,160,SIM00038101,0
1343,381,Midnight Foxes,2,260,SIM00038102,0
1344,381,Broken Echoes,3,229,SIM00038103,0
1345,382,Golden Sirens,1,195,SIM00038201,0
1346,382,Amber Phantoms,2,174,SIM00038202,0
1347,382,Midnight Foxes,3,209,SIM00038203,0
1348,382,Broken Echoes,4,210,SIM00038204,0
1349,382,Iron Saints,5,163,SIM00038205,0
1350,382,Electric Bones,6,217,SIM00038206,0
1351,382,Wild Ravens,7,241,SIM00038207,0
1352,382,Paper Rebels,8,200,SIM00038208,0
1353,382,Velvet Roses,9,165,SIM00038209,0
1354,382,Lonely Wolves,10,222,SIM00038210,1
1355,382,Glass Waves,11,184,SIM00038211,0
1356,383,Restless Horizon,1,161,SIM00038301,0
1357,383,Golden Sirens,2,178,SIM00038302,0
1358,383,Amber Phantoms,3,234,SIM00038303,0
1359,383,Midnight Foxes,4,173,SIM00038304,0
1360,383,Broken Echoes,5,194,SIM00038305,0
1361,384,Hollow Hearts,1,187,SIM00038401,0
1362,384,Restless Horizon,2,214,SIM00038402,1
1363,384,Golden Sirens,3,204,SIM00038403,0
1364,385,Silver Shadows,1,242,SIM00038501,0
1365,385,Hollow Hearts,2,216,SIM00038502,0
1366,385,Restless Horizon,3,224,SIM00038503,0
1367,385,Golden Sirens,4,251,SIM00038504,0
1368,385,Amber Phantoms,5,206,SIM00038505,0
1369,385,Midnight Foxes,6,193,SIM00038506,0
1370,385,Broken Echoes,7,220,SIM00038507,0
1371,385,Iron Saints,8,255,SIM00038508,0
1372,386,Sunken Riot,1,207,SIM00038601,1
1373,386,Silver Shadows,2,177,SIM00038602,0
1374,386,Hollow Hearts,3,150,SIM00038603,0
1375,386,Restless Horizon,4,266,SIM00038604,0
1376,386,Golden Sirens,5,209,SIM00038605,1
1377,386,Amber Phantoms,6,228,SIM00038606,0
1378,386,Midnight Foxes,7,152,SIM00038607,0
1379,386,Broken Echoes,8,212,SIM00038608,1
1380,386,Iron Saints,9,235,SIM00038609,0
1381,387,Static Vultures,1,259,SIM00038701,0
1382,388,Crimson Vibes,1,256,SIM00038801,0
1383,388,Static Vultures,2,229,SIM00038802,0
1384,388,Sunken Riot,3,222,SIM00038803,0
1385,388,Silver Shadows,4,216,SIM00038804,0
1386,389,Sacred Tides,1,155,SIM00038901,0
1387,389,Crimson Vibes,2,259,SIM00038902,0
1388,389,Static Vultures,3,255,SIM00038903,0
1389,389,Sunken Riot,4,202,SIM00038904,0
1390,389,Silver Shadows,5,197,SIM00038905,0
1391,389,Hollow Hearts,6,227,SIM00038906,0
1392,389,Restless Horizon,7,238,SIM00038907,0
1393,389,Golden Sirens,8,178,SIM00038908,0
1394,389,Amber Phantoms,9,259,SIM00038909,0
1395,389,Midnight Foxes,10,174,SIM00038910,0
1396,389,Broken Echoes,11,233,SIM00038911,0
1397,389,Iron Saints,12,200,SIM00038912,0
1398,390,Solar Youth,1,241,SIM00039001,0
1399,390,Sacred Tides,2,226,SIM00039002,0
1400,390,Crimson Vibes,3,189,SIM00039003,0
1401,390,Static Vultures,4,205,SIM00039004,0
1402,390,Sunken Riot,5,244,SIM00039005,0
1403,390,Silver Shadows,6,253,SIM00039006,0
1404,390,Hollow Hearts,7,188,SIM00039007,0
1405,391,Neon Ghosts,1,195,SIM00039101,0
1406,392,Glass Waves,1,177,SIM00039201,0
1407,393,Lonely Wolves,1,258,SIM00039301,0
1408,394,Velvet Roses,1,161,SIM00039401,0
1409,394,Lonely Wolves,2,240,SIM00039402,0
1410,394,Glass Waves,3,200,SIM00039403,0
1411,394,Neon Ghosts,4,184,SIM00039404,0
1412,394,Solar Youth,5,234,SIM00039405,0
1413,394,Sacred Tides,6,243,SIM00039406,0
1414,394,Crimson Vibes,7,196,SIM00039407,0
1415,394,Static Vultures,8,203,SIM00039408,0
1416,394,Sunken Riot,9,269,SIM00039409,0
1417,394,Silver Shadows,10,262,SIM00039410,1
1418,394,Hollow Hearts,11,247,SIM00039411,0
1419,395,Paper Rebels,1,158,SIM00039501,0
1420,395,Velvet Roses,2,154,SIM00039502,0
1421,395,Lonely Wolves,3,159,SIM00039503,1
1422,395,Glass Waves,4,177,SIM00039504,0
1423,395,Neon Ghosts,5,218,SIM00039505,0
1424,395,Solar Youth,6,250,SIM00039506,0
1425,395,Sacred Tides,7,249,SIM00039507,0
1426,395,Crimson Vibes,8,164,SIM00039508,0
1427,395,Static Vultures,9,246,SIM00039509,1
1428,395,Sunken Riot,10,169,SIM00039510,0
1429,395,Silver Shadows,11,255,SIM00039511,0
1430,395,Hollow Hearts,12,182,SIM00039512,0
1431,396,Wild Ravens,1,182,SIM00039601,1
1432,397,Electric Bones,1,239,SIM00039701,0
1433,397,Wild Ravens,2,231,SIM00039702,0
1434,397,Paper Rebels,3,175,SIM00039703,0
1435,397,Velvet Roses,4,266,SIM00039704,0
1436,397,Lonely Wolves,5,217,SIM00039705,1
1437,397,Glass Waves,6,261,SIM00039706,0
1438,397,Neon Ghosts,7,227,SIM00039707,0
1439,397,Solar Youth,8,254,SIM00039708,0
1440,398,Iron Saints,1,246,SIM00039801,1
1441,399,Broken Echoes,1,190,SIM00039901,0
1442,400,Midnight Foxes,1,182,SIM00040001,0
1443,401,Amber Phantoms,1,164,SIM00040101,0
1444,402,Golden Sirens,1,246,SIM00040201,0
1445,403,Restless Horizon,1,183,SIM00040301,0
1446,404,Hollow Hearts,1,269,SIM00040401,0
1447,405,Silver Shadows,1,194,SIM00040501,0
1448,406,Sunken Riot,1,171,SIM00040601,0
1449,407,Static Vultures,1,158,SIM00040701,0
1450,408,Crimson Vibes,1,233,SIM00040801,0
1451,409,Sacred Tides,1,229,SIM00040901,0
1452,410,Solar Youth,1,193,SIM00041001,0
1453,410,Sacred Tides,2,250,SIM00041002,0
1454,410,Crimson Vibes,3,228,SIM00041003,0
1455,410,Static Vultures,4,266,SIM00041004,1
1456,410,Sunken Riot,5,217,SIM00041005,0
1457,411,Neon Ghosts,1,259,SIM00041101,1
1458,411,Solar Youth,2,186,SIM00041102,0
1459,411,Sacred Tides,3,208,SIM00041103,1
1460,412,Glass Waves,1,214,SIM00041201,0
1461,413,Lonely Wolves,1,257,SIM00041301,0
1462,414,Velvet Roses,1,167,SIM00041401,0
1463,415,Paper Rebels,1,238,SIM00041501,0
1464,416,Wild Ravens,1,235,SIM00041601,0
1465,417,Electric Bones,1,247,SIM00041701,0
1466,417,Wild Ravens,2,162,SIM00041702,1
1467,417,Paper Rebels,3,232,SIM00041703,0
1468,418,Iron Saints,1,161,SIM00041801,0
1469,418,Electric Bones,2,217,SIM00041802,0
1470,418,Wild Ravens,3,252,SIM00041803,0
1471,418,Paper Rebels,4,166,SIM00041804,0
1472,419,Broken Echoes,1,255,SIM00041901,0
1473,420,Midnight Foxes,1,207,SIM00042001,1
1474,420,Broken Echoes,2,174,SIM00042002,0
1475,420,Iron Saints,3,220,SIM00042003,1
1476,421,Amber Phantoms,1,186,SIM00042101,0
1477,421,Midnight Foxes,2,215,SIM00042102,0
1478,421,Broken Echoes,3,218,SIM00042103,1
1479,421,Iron Saints,4,266,SIM00042104,0
1480,422,Golden Sirens,1,189,SIM00042201,0
1481,422,Amber Phantoms,2,203,SIM00042202,0
1482,422,Midnight Foxes,3,215,SIM00042203,0
1483,422,Broken Echoes,4,193,SIM00042204,1
1484,422,Iron Saints,5,265,SIM00042205,0
1485,423,Restless Horizon,1,267,SIM00042301,0
1486,423,Golden Sirens,2,153,SIM00042302,0
1487,423,Amber Phantoms,3,231,SIM00042303,0
1488,423,Midnight Foxes,4,229,SIM00042304,0
1489,423,Broken Echoes,5,197,SIM00042305,0
1490,423,Iron Saints,6,224,SIM00042306,0
1491,423,Electric Bones,7,173,SIM00042307,1
1492,423,Wild Ravens,8,166,SIM00042308,0
1493,423,Paper Rebels,9,253,SIM00042309,0
1494,423,Velvet Roses,10,170,SIM00042310,0
1495,424,Hollow Hearts,1,209,SIM00042401,0
1496,424,Restless Horizon,2,253,SIM00042402,0
1497,424,Golden Sirens,3,267,SIM00042403,0
1498,424,Amber Phantoms,4,244,SIM00042404,0
1499,425,Silver Shadows,1,176,SIM00042501,0
1500,425,Hollow Hearts,2,156,SIM00042502,0
1501,425,Restless Horizon,3,157,SIM00042503,0
1502,425,Golden Sirens,4,228,SIM00042504,0
1503,425,Amber Phantoms,5,259,SIM00042505,0
1504,426,Sunken Riot,1,204,SIM00042601,0
1505,426,Silver Shadows,2,199,SIM00042602,0
1506,426,Hollow Hearts,3,244,SIM00042603,0
1507,427,Static Vultures,1,172,SIM00042701,1
1508,427,Sunken Riot,2,208,SIM00042702,0
1509,427,Silver Shadows,3,215,SIM00042703,0
1510,427,Hollow Hearts,4,265,SIM00042704,0
1511,427,Restless Horizon,5,187,SIM00042705,0
1512,427,Golden Sirens,6,195,SIM00042706,0
1513,427,Amber Phantoms,7,197,SIM00042707,1
1514,427,Midnight Foxes,8,164,SIM00042708,0
1515,428,Crimson Vibes,1,231,SIM00042801,0
1516,428,Static Vultures,2,244,SIM00042802,0
1517,428,Sunken Riot,3,256,SIM00042803,1
1518,428,Silver Shadows,4,235,SIM00042804,0
1519,428,Hollow Hearts,5,220,SIM00042805,0
1520,428,Restless Horizon,6,243,SIM00042806,0
1521,428,Golden Sirens,7,213,SIM00042807,1
1522,428,Amber Phantoms,8,151,SIM00042808,0
1523,428,Midnight Foxes,9,213,SIM00042809,0
1524,429,Sacred Tides,1,264,SIM00042901,0
1525,430,Solar Youth,1,187,SIM00043001,0
1526,430,Sacred Tides,2,195,SIM00043002,0
1527,430,Crimson Vibes,3,196,SIM00043003,1
1528,430,Static Vultures,4,265,SIM00043004,0
1529,431,Neon Ghosts,1,246,SIM00043101,0
1530,431,Solar Youth,2,228,SIM00043102,0
1531,431,Sacred Tides,3,162,SIM00043103,1
1532,431,Crimson Vibes,4,158,SIM00043104,1
1533,431,Static Vultures,5,197,SIM00043105,0
1534,432,Glass Waves,1,256,SIM00043201,0
1535,432,Neon Ghosts,2,182,SIM00043202,0
1536,432,Solar Youth,3,178,SIM00043203,0
1537,432,Sacred Tides,4,151,SIM00043204,1
1538,432,Crimson Vibes,5,160,SIM00043205,0
1539,432,Static Vultures,6,215,SIM00043206,0
1540,432,Sunken Riot,7,228,SIM00043207,0
1541,433,Lonely Wolves,1,211,SIM00043301,0
1542,433,Glass Waves,2,247,SIM00043302,1
1543,433,Neon Ghosts,3,246,SIM00043303,0
1544,433,Solar Youth,4,154,SIM00043304,0
1545,434,Velvet Roses,1,200,SIM00043401,0
1546,434,Lonely Wolves,2,239,SIM00043402,0
1547,434,Glass Waves,3,198,SIM00043403,0
1548,434,Neon Ghosts,4,256,SIM00043404,0
1549,434,Solar Youth,5,171,SIM00043405,0
1550,434,Sacred Tides,6,211,SIM00043406,0
1551,434,Crimson Vibes,7,164,SIM00043407,0
1552,434,Static Vultures,8,232,SIM00043408,0
1553,434,Sunken Riot,9,266,SIM00043409,0
1554,435,Paper Rebels,1,185,SIM00043501,0
1555,435,Velvet Roses,2,251,SIM00043502,0
1556,435,Lonely Wolves,3,200,SIM00043503,1
1557,435,Glass Waves,4,197,SIM00043504,0
1558,435,Neon Ghosts,5,243,SIM00043505,1
1559,435,Solar Youth,6,183,SIM00043506,1
1560,435,Sacred Tides,7,182,SIM00043507,0
1561,435,Crimson Vibes,8,221,SIM00043508,1
1562,435,Static Vultures,9,251,SIM00043509,0
1563,435,Sunken Riot,10,246,SIM00043510,0
1564,436,Wild Ravens,1,220,SIM00043601,0
1565,437,Electric Bones,1,255,SIM00043701,0
1566,437,Wild Ravens,2,209,SIM00043702,0
1567,437,Paper Rebels,3,201,SIM00043703,0
1568,437,Velvet Roses,4,242,SIM00043704,0
1569,437,Lonely Wolves,5,234,SIM00043705,0
1570,437,Glass Waves,6,200,SIM00043706,0
1571,437,Neon Ghosts,7,226,SIM00043707,0
1572,437,Solar Youth,8,187,SIM00043708,0
1573,437,Sacred Tides,9,167,SIM00043709,0
1574,437,Crimson Vibes,10,262,SIM00043710,1
1575,437,Static Vultures,11,220,SIM00043711,0
1576,437,Sunken Riot,12,226,SIM00043712,1
1577,438,Iron Saints,1,246,SIM00043801,0
1578,438,Electric Bones,2,224,SIM00043802,0
1579,438,Wild Ravens,3,215,SIM00043803,0
1580,438,Paper Rebels,4,235,SIM00043804,0
1581,438,Velvet Roses,5,230,SIM00043805,0
1582,438,Lonely Wolves,6,191,SIM00043806,0
1583,438,Glass Waves,7,214,SIM00043807,0
1584,439,Broken Echoes,1,161,SIM00043901,0
1585,440,Midnight Foxes,1,153,SIM00044001,0
1586,441,Amber Phantoms,1,234,SIM00044101,0
1587,442,Golden Sirens,1,160,SIM00044201,1
1588,442,Amber Phantoms,2,188,SIM00044202,0
1589,442,Midnight Foxes,3,179,SIM00044203,0
1590,442,Broken Echoes,4,243,SIM00044204,0
1591,442,Iron Saints,5,217,SIM00044205,0
1592,442,Electric Bones,6,227,SIM00044206,0
1593,442,Wild Ravens,7,179,SIM00044207,0
1594,442,Paper Rebels,8,257,SIM00044208,0
1595,442,Velvet Roses,9,249,SIM00044209,0
1596,442,Lonely Wolves,10,236,SIM00044210,0
1597,442,Glass Waves,11,172,SIM00044211,1
1598,443,Restless Horizon,1,161,SIM00044301,1
1599,444,Hollow Hearts,1,161,SIM00044401,0
1600,445,Silver Shadows,1,259,SIM00044501,0
1601,446,Sunken Riot,1,212,SIM00044601,1
1602,447,Static Vultures,1,227,SIM00044701,1
1603,448,Crimson Vibes,1,230,SIM00044801,0
1604,449,Sacred Tides,1,265,SIM00044901,0
1605,450,Solar Youth,1,175,SIM00045001,0
