track_id,territory_id,month_id,streams
845,8,7,6654
845,8,8,6651
845,8,9,7334
845,8,10,4053
845,8,11,5147
845,8,12,5835
845,8,13,5630
845,8,14,6129
845,8,15,4182
845,8,16,3763
845,8,17,4623
845,8,18,5282
845,8,19,3584
845,8,20,4817
845,8,21,4157
845,8,22,3546
845,8,23,2815
845,8,24,2596
845,15,1,15344
845,15,2,21929
845,15,3,12947
845,15,4,13499
845,15,5,17226
845,15,6,19969
845,15,7,17280
845,15,8,15302
845,15,9,15990
845,15,10,15057
845,15,11,13513
845,15,12,16689
845,15,13,12221
845,15,14,14114
845,15,15,11461
845,15,16,9109
845,15,17,10759
845,15,18,7669
845,15,19,8674
845,15,20,11277
845,15,21,7265
845,15,22,7888
845,15,23,8301
845,15,24,10645
845,20,1,13534
845,20,2,13604
845,20,3,11242
845,20,4,11583
845,20,5,9079
845,20,6,6981
845,20,7,11773
845,20,8,9493
845,20,9,6234
845,20,10,8485
845,20,11,8273
845,20,12,7330
845,20,13,5972
845,20,14,7111
845,20,15,6534
845,20,16,5337
845,20,17,5014
845,20,18,4915
845,20,19,7424
845,20,20,7809
845,20,21,4160
845,20,22,4085
845,20,23,6230
845,20,24,5359
846,2,1,8453
846,2,2,7499
846,2,3,5135
846,2,4,7057
846,2,5,8294
846,2,6,7237
846,2,7,5258
846,2,8,7211
846,2,9,6396
846,2,10,6787
846,2,11,4494
846,2,12,6004
846,2,13,4089
846,2,14,4564
846,2,15,5937
846,2,16,5248
846,2,17,5579
846,2,18,3759
846,2,19,4187
846,2,20,3822
846,2,21,3150
846,2,22,2998
846,2,23,2990
846,2,24,3773
846,15,1,14306
846,15,2,18393
846,15,3,14405
846,15,4,13644
846,15,5,20225
846,15,6,18521
846,15,7,14000
846,15,8,13393
846,15,9,11081
846,15,10,13253
846,15,11,12135
846,15,12,12425
846,15,13,10809
846,15,14,13170
846,15,15,15129
846,15,16,10726
846,15,17,12222
846,15,18,9528
846,15,19,11220
846,15,20,10730
846,15,21,9540
846,15,22,7898
846,15,23,11328
846,15,24,6503
846,19,1,9815
846,19,2,10591
846,19,3,9592
846,19,4,7867
846,19,5,9388
846,19,6,8647
846,19,7,8913
846,19,8,11403
846,19,9,8508
846,19,10,8242
846,19,11,7167
846,19,12,8742
846,19,13,8602
846,19,14,6510
846,19,15,7590
846,19,16,8615
846,19,17,7299
846,19,18,7580
846,19,19,7231
846,19,20,5436
846,19,21,5135
846,19,22,4101
846,19,23,5951
846,19,24,3819
847,6,1,9139
847,6,2,7222
847,6,3,5841
847,6,4,6957
847,6,5,7912
847,6,6,6650
847,6,7,5641
847,6,8,4486
847,6,9,5293
847,6,10,5859
847,6,11,6560
847,6,12,4429
847,6,13,4934
847,6,14,3485
847,6,15,4878
847,6,16,3874
847,6,17,4585
847,6,18,3450
847,6,19,3158
847,6,20,3071
847,6,21,3051
847,6,22,3841
847,6,23,4383
847,6,24,2871
847,8,1,11146
847,8,2,11255
847,8,3,12303
847,8,4,12042
847,8,5,11421
847,8,6,6874
847,8,7,10866
847,8,8,9823
847,8,9,10476
847,8,10,10258
847,8,11,9810
847,8,12,6133
847,8,13,9616
847,8,14,7499
847,8,15,7445
847,8,16,8070
847,8,17,6465
847,8,18,5101
847,8,19,4747
847,8,20,5870
847,8,21,5428
847,8,22,5590
847,8,23,4914
847,8,24,3844
847,15,1,21499
847,15,2,20497
847,15,3,18974
847,15,4,17049
847,15,5,11409
847,15,6,12576
847,15,7,19280
847,15,8,12032
847,15,9,10076
847,15,10,17589
847,15,11,14093
847,15,12,16833
847,15,13,9747
847,15,14,12519
847,15,15,9658
847,15,16,13608
847,15,17,14127
847,15,18,11704
847,15,19,7830
847,15,20,8648
847,15,21,9216
847,15,22,11867
847,15,23,10398
847,15,24,10981
848,3,1,10694
848,3,2,10034
848,3,3,8416
848,3,4,12120
848,3,5,8899
848,3,6,12149
848,3,7,7451
848,3,8,9706
848,3,9,9647
848,3,10,10615
848,3,11,9035
848,3,12,7894
848,3,13,6645
848,3,14,6552
848,3,15,5420
848,3,16,7860
848,3,17,8100
848,3,18,7811
848,3,19,7353
848,3,20,4337
848,3,21,4508
848,3,22,5735
848,3,23,4320
848,3,24,6088
848,8,1,7105
848,8,2,5736
848,8,3,6816
848,8,4,5013
848,8,5,5752
848,8,6,5018
848,8,7,7319
848,8,8,6534
848,8,9,6937
848,8,10,6767
848,8,11,6439
848,8,12,4990
848,8,13,4869
848,8,14,6143
848,8,15,5395
848,8,16,4797
848,8,17,3232
848,8,18,3576
848,8,19,4627
848,8,20,4591
848,8,21,5047
848,8,22,2752
848,8,23,2742
848,8,24,2727
848,15,1,18723
848,15,2,16200
848,15,3,12899
848,15,4,11896
848,15,5,11428
848,15,6,14224
848,15,7,15874
848,15,8,11889
848,15,9,10915
848,15,10,10689
848,15,11,13410
848,15,12,12686
848,15,13,15883
848,15,14,13942
848,15,15,10034
848,15,16,11465
848,15,17,12779
848,15,18,12366
848,15,19,9322
848,15,20,12893
848,15,21,11653
848,15,22,8716
848,15,23,8263
848,15,24,10324
849,9,1,11120
849,9,2,9783
849,9,3,9932
849,9,4,12656
849,9,5,9290
849,9,6,6987
849,9,7,9898
849,9,8,6458
849,9,9,8763
849,9,10,10204
849,9,11,7038
849,9,12,9480
849,9,13,6806
849,9,14,9254
849,9,15,5461
849,9,16,7078
849,9,17,5483
849,9,18,6427
849,9,19,7198
849,9,20,5745
849,9,21,6832
849,9,22,4443
849,9,23,5972
849,9,24,5913
849,14,1,7000
849,14,2,5578
849,14,3,7965
849,14,4,5590
849,14,5,6325
849,14,6,4514
849,14,7,7536
849,14,8,5867
849,14,9,4649
849,14,10,6598
849,14,11,6883
849,14,12,5761
849,14,13,5976
849,14,14,3772
849,14,15,4066
849,14,16,5236
849,14,17,5253
849,14,18,4103
849,14,19,4004
849,14,20,4235
849,14,21,4666
849,14,22,4552
849,14,23,2792
849,14,24,3689
849,15,1,15862
849,15,2,13596
849,15,3,16434
849,15,4,11786
849,15,5,13362
849,15,6,17385
849,15,7,11283
849,15,8,12299
849,15,9,15869
849,15,10,10268
849,15,11,13860
849,15,12,13546
849,15,13,14607
849,15,14,9160
849,15,15,14583
849,15,16,11100
849,15,17,10763
849,15,18,9220
849,15,19,11180
849,15,20,8722
849,15,21,10264
849,15,22,9698
849,15,23,8425
849,15,24,10277
850,6,1,11177
850,6,2,9706
850,6,3,9789
850,6,4,10456
850,6,5,7712
850,6,6,8876
850,6,7,7989
850,6,8,8074
850,6,9,6839
850,6,10,6588
850,6,11,9847
850,6,12,8907
850,6,13,8028
850,6,14,8471
850,6,15,8088
850,6,16,6040
850,6,17,8345
850,6,18,7477
850,6,19,7998
850,6,20,7933
850,6,21,6556
850,6,22,5615
850,6,23,5719
850,6,24,4052
850,12,1,6689
850,12,2,5285
850,12,3,4848
850,12,4,7288
850,12,5,6180
850,12,6,7497
850,12,7,5129
850,12,8,5744
850,12,9,5206
850,12,10,6431
850,12,11,4290
850,12,12,4746
850,12,13,5148
850,12,14,4711
850,12,15,3943
850,12,16,5665
850,12,17,5090
850,12,18,4572
850,12,19,3131
850,12,20,5124
850,12,21,4796
850,12,22,3714
850,12,23,3631
850,12,24,3863
850,15,1,14283
850,15,2,18333
850,15,3,21164
850,15,4,17946
850,15,5,12173
850,15,6,19780
850,15,7,12497
850,15,8,10569
850,15,9,15545
850,15,10,10287
850,15,11,16676
850,15,12,10283
850,15,13,10972
850,15,14,9207
850,15,15,13423
850,15,16,9210
850,15,17,12542
850,15,18,8353
850,15,19,13426
850,15,20,12625
850,15,21,7953
850,15,22,8577
850,15,23,11062
850,15,24,9474
851,4,1,8014
851,4,2,8793
851,4,3,9305
851,4,4,9960
851,4,5,10928
851,4,6,10481
851,4,7,11394
851,4,8,7782
851,4,9,10433
851,4,10,5850
851,4,11,7526
851,4,12,10073
851,4,13,7611
851,4,14,8900
851,4,15,7486
851,4,16,7699
851,4,17,5850
851,4,18,6827
851,4,19,7730
851,4,20,6478
851,4,21,4289
851,4,22,4709
851,4,23,6082
851,4,24,3840
851,12,1,8661
851,12,2,5095
851,12,3,6661
851,12,4,4964
851,12,5,5721
851,12,6,6233
851,12,7,5656
851,12,8,6993
851,12,9,5918
851,12,10,6083
851,12,11,6725
851,12,12,6708
851,12,13,5537
851,12,14,5705
851,12,15,5427
851,12,16,4065
851,12,17,5615
851,12,18,5057
851,12,19,5432
851,12,20,3795
851,12,21,3508
851,12,22,2818
851,12,23,4821
851,12,24,3899
851,15,1,19620
851,15,2,20886
851,15,3,20193
851,15,4,12254
851,15,5,19385
851,15,6,11348
851,15,7,17824
851,15,8,18885
851,15,9,15908
851,15,10,13800
851,15,11,14190
851,15,12,15575
851,15,13,15258
851,15,14,12025
851,15,15,11883
851,15,16,12751
851,15,17,9808
851,15,18,11496
851,15,19,8848
851,15,20,12399
851,15,21,11002
851,15,22,7819
851,15,23,8880
851,15,24,11602
852,7,1,10182
852,7,2,9278
852,7,3,7355
852,7,4,8648
852,7,5,7486
852,7,6,9077
852,7,7,10204
852,7,8,6299
852,7,9,10120
852,7,10,9128
852,7,11,9705
852,7,12,9442
852,7,13,8938
852,7,14,6834
852,7,15,6582
852,7,16,8267
852,7,17,5712
852,7,18,7726
852,7,19,6702
852,7,20,4535
852,7,21,5032
852,7,22,6520
852,7,23,6542
852,7,24,6184
852,15,1,13415
852,15,2,20366
852,15,3,17874
852,15,4,18633
852,15,5,20759
852,15,6,11569
852,15,7,14719
852,15,8,13795
852,15,9,17211
852,15,10,17503
852,15,11,17083
852,15,12,16488
852,15,13,13301
852,15,14,8575
852,15,15,9296
852,15,16,11955
852,15,17,11567
852,15,18,10253
852,15,19,10493
852,15,20,7288
852,15,21,12119
852,15,22,9308
852,15,23,7212
852,15,24,6633
852,16,1,6859
852,16,2,6597
852,16,3,6916
852,16,4,6233
852,16,5,7693
852,16,6,6524
852,16,7,4294
852,16,8,5875
852,16,9,6821
852,16,10,4573
852,16,11,5075
852,16,12,5555
852,16,13,6211
852,16,14,5195
852,16,15,5343
852,16,16,5932
852,16,17,4189
852,16,18,4767
852,16,19,5412
852,16,20,3037
852,16,21,4664
852,16,22,4924
852,16,23,2649
852,16,24,2618
853,1,1,64964
853,1,2,91018
853,1,3,81832
853,1,4,60157
853,1,5,69363
853,1,6,78159
853,1,7,52255
853,1,8,45747
853,1,9,43778
853,1,10,43049
853,1,11,42890
853,1,12,64828
853,1,13,47748
853,1,14,65320
853,1,15,49599
853,1,16,58106
853,1,17,49044
853,1,18,32606
853,1,19,35878
853,1,20,37912
853,1,21,48671
853,1,22,41601
853,1,23,27552
853,1,24,45219
853,7,1,63176
853,7,2,41727
853,7,3,36608
853,7,4,53743
853,7,5,56116
853,7,6,46521
853,7,7,47838
853,7,8,37020
853,7,9,43533
853,7,10,26916
853,7,11,36040
853,7,12,27047
853,7,13,38236
853,7,14,38669
853,7,15,29736
853,7,16,28516
853,7,17,35746
853,7,18,29874
853,7,19,24493
853,7,20,29289
853,7,21,27821
853,7,22,29603
853,7,23,22841
853,7,24,26810
853,16,1,94575
853,16,2,154643
853,16,3,98142
853,16,4,83395
853,16,5,100332
853,16,6,89276
853,16,7,130312
853,16,8,118353
853,16,9,127481
853,16,10,70237
853,16,11,107552
853,16,12,94907
853,16,13,99353
853,16,14,77279
853,16,15,74628
853,16,16,77839
853,16,17,99861
853,16,18,89599
853,16,19,67526
853,16,20,64624
853,16,21,67348
853,16,22,46622
853,16,23,64969
853,16,24,75855
854,9,1,95361
854,9,2,58773
854,9,3,62742
854,9,4,53175
854,9,5,77415
854,9,6,54510
854,9,7,49186
854,9,8,48204
854,9,9,48713
854,9,10,61723
854,9,11,60409
854,9,12,54927
854,9,13,36713
854,9,14,40433
854,9,15,62058
854,9,16,57401
854,9,17,53262
854,9,18,39645
854,9,19,54653
854,9,20,40690
854,9,21,47274
854,9,22,46427
854,9,23,43510
854,9,24,39561
854,13,1,57898
854,13,2,41788
854,13,3,47822
854,13,4,44322
854,13,5,37368
854,13,6,36437
854,13,7,45791
854,13,8,36873
854,13,9,43936
854,13,10,27615
854,13,11,44458
854,13,12,26052
854,13,13,27011
854,13,14,34369
854,13,15,32869
854,13,16,34931
854,13,17,32780
854,13,18,35049
854,13,19,33791
854,13,20,25785
854,13,21,30176
854,13,22,18598
854,13,23,19746
854,13,24,20267
854,16,1,157603
854,16,2,146235
854,16,3,135737
854,16,4,146811
854,16,5,79792
854,16,6,79354
854,16,7,120713
854,16,8,126257
854,16,9,123569
854,16,10,118765
854,16,11,113084
854,16,12,106612
854,16,13,64214
854,16,14,67556
854,16,15,86341
854,16,16,67988
854,16,17,64820
854,16,18,95951
854,16,19,74255
854,16,20,87603
854,16,21,61379
854,16,22,56284
854,16,23,69599
854,16,24,80310
855,7,1,91556
855,7,2,60407
855,7,3,52386
855,7,4,77217
855,7,5,79473
855,7,6,63249
855,7,7,50106
855,7,8,46950
855,7,9,58218
855,7,10,43083
855,7,11,71783
855,7,12,57584
855,7,13,37441
855,7,14,61080
855,7,15,45976
855,7,16,34476
855,7,17,39773
855,7,18,34016
855,7,19,32348
855,7,20,40218
855,7,21,37103
855,7,22,46043
855,7,23,46079
855,7,24,28864
855,10,1,48156
855,10,2,34424
855,10,3,48433
855,10,4,56797
855,10,5,57344
855,10,6,38915
855,10,7,51907
855,10,8,45985
855,10,9,40987
855,10,10,27634
855,10,11,37998
855,10,12,37180
855,10,13,26098
855,10,14,36170
855,10,15,36066
855,10,16,26800
855,10,17,37162
855,10,18,26710
855,10,19,24746
855,10,20,30689
855,10,21,30005
855,10,22,27392
855,10,23,28870
855,10,24,27270
855,16,1,111291
855,16,2,90937
855,16,3,131821
855,16,4,111938
855,16,5,91405
855,16,6,109066
855,16,7,102287
855,16,8,87151
855,16,9,125231
855,16,10,76385
855,16,11,99660
855,16,12,116182
855,16,13,66455
855,16,14,102015
855,16,15,75702
855,16,16,71818
855,16,17,58907
855,16,18,85191
855,16,19,73243
855,16,20,61156
855,16,21,87289
855,16,22,53428
855,16,23,56855
855,16,24,48128
856,7,1,48910
856,7,2,35524
856,7,3,59436
856,7,4,37532
856,7,5,31650
856,7,6,46592
856,7,7,30499
856,7,8,49588
856,7,9,29885
856,7,10,39133
856,7,11,45240
856,7,12,30897
856,7,13,41575
856,7,14,42860
856,7,15,42028
856,7,16,34339
856,7,17,28951
856,7,18,35036
856,7,19,34970
856,7,20,22058
856,7,21,29249
856,7,22,23573
856,7,23,28078
856,7,24,22197
856,13,1,61730
856,13,2,82979
856,13,3,69850
856,13,4,57073
856,13,5,68135
856,13,6,51237
856,13,7,71934
856,13,8,73819
856,13,9,59346
856,13,10,70880
856,13,11,71878
856,13,12,38231
856,13,13,47984
856,13,14,53741
856,13,15,50498
856,13,16,34538
856,13,17,38455
856,13,18,31865
856,13,19,38001
856,13,20,33121
856,13,21,40260
856,13,22,29505
856,13,23,33787
856,13,24,29150
856,16,1,113570
856,16,2,131800
856,16,3,149862
856,16,4,128289
856,16,5,112180
856,16,6,94351
856,16,7,134800
856,16,8,83395
856,16,9,89261
856,16,10,114964
856,16,11,117700
856,16,12,97284
856,16,13,65129
856,16,14,71961
856,16,15,76764
856,16,16,98880
856,16,17,86883
856,16,18,76996
856,16,19,51221
856,16,20,70403
856,16,21,68136
856,16,22,85862
856,16,23,63849
856,16,24,74214
857,2,15,64232
857,2,16,78020
857,2,17,75239
857,2,18,67341
857,2,19,56340
857,2,20,80756
857,2,21,73101
857,2,22,54261
857,2,23,74646
857,2,24,67350
857,3,15,51274
857,3,16,37494
857,3,17,33496
857,3,18,50040
857,3,19,42204
857,3,20,42462
857,3,21,37263
857,3,22,45570
857,3,23,37030
857,3,24,36654
857,16,15,106224
857,16,16,133809
857,16,17,108111
857,16,18,83102
857,16,19,96733
857,16,20,105136
857,16,21,94263
857,16,22,75411
857,16,23,69365
857,16,24,85304
858,1,15,71758
858,1,16,70223
858,1,17,60273
858,1,18,73123
858,1,19,70381
858,1,20,75738
858,1,21,48021
858,1,22,51849
858,1,23,54970
858,1,24,47762
858,12,15,36800
858,12,16,56366
858,12,17,59084
858,12,18,48781
858,12,19,32143
858,12,20,35225
858,12,21,53846
858,12,22,34028
858,12,23,44691
858,12,24,45015
858,16,15,149721
858,16,16,128399
858,16,17,109375
858,16,18,109786
858,16,19,94965
858,16,20,115497
858,16,21,90629
858,16,22,127218
858,16,23,114857
858,16,24,123490
859,5,15,64630
859,5,16,53647
859,5,17,45961
859,5,18,55948
859,5,19,56747
859,5,20,46851
859,5,21,31422
859,5,22,51000
859,5,23,31877
859,5,24,34266
859,13,15,93234
859,13,16,59785
859,13,17,50854
859,13,18,88701
859,13,19,71814
859,13,20,60217
859,13,21,47606
859,13,22,68233
859,13,23,57946
859,13,24,70368
859,16,15,102785
859,16,16,93666
859,16,17,138900
859,16,18,145469
859,16,19,143394
859,16,20,96251
859,16,21,128082
859,16,22,71938
859,16,23,112248
859,16,24,117499
860,7,15,89206
860,7,16,82657
860,7,17,60711
860,7,18,83696
860,7,19,73985
860,7,20,78248
860,7,21,76076
860,7,22,47671
860,7,23,63059
860,7,24,62150
860,8,15,51387
860,8,16,37054
860,8,17,51671
860,8,18,42852
860,8,19,42687
860,8,20,36862
860,8,21,53185
860,8,22,32445
860,8,23,50221
860,8,24,46807
860,16,15,146470
860,16,16,124934
860,16,17,128445
860,16,18,95817
860,16,19,88656
860,16,20,109678
860,16,21,83200
860,16,22,96723
860,16,23,87587
860,16,24,88968
861,13,15,93564
861,13,16,80551
861,13,17,70132
861,13,18,58291
861,13,19,70015
861,13,20,79799
861,13,21,79828
861,13,22,77623
861,13,23,74842
861,13,24,48872
861,16,15,130680
861,16,16,86727
861,16,17,142585
861,16,18,107717
861,16,19,81205
861,16,20,115488
861,16,21,73989
861,16,22,100321
861,16,23,115995
861,16,24,95545
861,19,15,52428
861,19,16,61338
861,19,17,33839
861,19,18,33939
861,19,19,51673
861,19,20,36915
861,19,21,33702
861,19,22,41553
861,19,23,31651
861,19,24,44508
862,8,17,49572
862,8,18,58045
862,8,19,48332
862,8,20,58402
862,8,21,51069
862,8,22,54171
862,8,23,45036
862,8,24,30092
862,15,17,83624
862,15,18,53872
862,15,19,86883
862,15,20,66208
862,15,21,50856
862,15,22,59294
862,15,23,52687
862,15,24,76736
862,16,17,159784
862,16,18,95986
862,16,19,148426
862,16,20,137199
862,16,21,104781
862,16,22,122768
862,16,23,78365
862,16,24,84801
863,6,17,59651
863,6,18,89951
863,6,19,53390
863,6,20,55808
863,6,21,84605
863,6,22,78260
863,6,23,72764
863,6,24,54500
863,16,17,158562
863,16,18,129432
863,16,19,108271
863,16,20,130621
863,16,21,106740
863,16,22,84825
863,16,23,79228
863,16,24,77785
863,20,17,63584
863,20,18,44302
863,20,19,40641
863,20,20,50280
863,20,21,31448
863,20,22,33633
863,20,23,43114
863,20,24,49674
864,4,17,57816
864,4,18,61786
864,4,19,42334
864,4,20,38355
864,4,21,56147
864,4,22,42764
864,4,23,41755
864,4,24,44612
864,6,17,86339
864,6,18,91863
864,6,19,62302
864,6,20,69616
864,6,21,64076
864,6,22,79596
864,6,23,56237
864,6,24,76107
864,16,17,102902
864,16,18,145453
864,16,19,151629
864,16,20,103920
864,16,21,94485
864,16,22,94973
864,16,23,99477
864,16,24,127650
865,11,17,42627
865,11,18,49503
865,11,19,46161
865,11,20,57572
865,11,21,50408
865,11,22,44728
865,11,23,29978
865,11,24,41206
865,13,17,70631
865,13,18,64790
865,13,19,80227
865,13,20,65788
865,13,21,52265
865,13,22,74655
865,13,23,64516
865,13,24,66669
865,16,17,91809
865,16,18,156067
865,16,19,148615
865,16,20,95718
865,16,21,82171
865,16,22,77638
865,16,23,75313
865,16,24,73711
866,10,17,50907
866,10,18,45896
866,10,19,47195
866,10,20,32843
866,10,21,36811
866,10,22,30502
866,10,23,44746
866,10,24,37046
866,14,17,52931
866,14,18,72612
866,14,19,55849
866,14,20,78987
866,14,21,67896
866,14,22,82834
866,14,23,60272
866,14,24,57242
866,16,17,104366
866,16,18,127982
866,16,19,122924
866,16,20,85936
866,16,21,96668
866,16,22,82556
866,16,23,120597
866,16,24,104754
867,3,17,45550
867,3,18,53044
867,3,19,50970
867,3,20,36705
867,3,21,50772
867,3,22,34591
867,3,23,30227
867,3,24,36664
867,6,17,53011
867,6,18,79118
867,6,19,66342
867,6,20,66378
867,6,21,57574
867,6,22,83053
867,6,23,76427
867,6,24,71105
867,16,17,113629
867,16,18,133859
867,16,19,105868
867,16,20,102405
867,16,21,128642
867,16,22,107495
867,16,23,109008
867,16,24,78197
868,11,17,66309
868,11,18,67584
868,11,19,71908
868,11,20,78995
868,11,21,49519
868,11,22,66074
868,11,23,64068
868,11,24,68635
868,12,17,45713
868,12,18,37741
868,12,19,45101
868,12,20,59547
868,12,21,53934
868,12,22,49808
868,12,23,53836
868,12,24,37562
868,16,17,141917
868,16,18,93027
868,16,19,125594
868,16,20,124158
868,16,21,113114
868,16,22,75569
868,16,23,125082
868,16,24,93886
869,6,17,40269
869,6,18,54508
869,6,19,45532
869,6,20,54986
869,6,21,46424
869,6,22,30464
869,6,23,33293
869,6,24,34791
869,7,17,80025
869,7,18,78169
869,7,19,70526
869,7,20,87207
869,7,21,63228
869,7,22,46806
869,7,23,53745
869,7,24,70176
869,16,17,148050
869,16,18,126341
869,16,19,130224
869,16,20,121194
869,16,21,84616
869,16,22,116774
869,16,23,74999
869,16,24,81240
870,16,17,161599
870,16,18,103528
870,16,19,136398
870,16,20,92446
870,16,21,80712
870,16,22,119479
870,16,23,80597
870,16,24,89440
870,19,17,54372
870,19,18,47944
870,19,19,58880
870,19,20,32738
870,19,21,41878
870,19,22,38726
870,19,23,48077
870,19,24,31727
870,20,17,72772
870,20,18,91745
870,20,19,66367
870,20,20,48694
870,20,21,69034
870,20,22,55318
870,20,23,78248
870,20,24,70561
871,2,17,90457
871,2,18,80125
871,2,19,70418
871,2,20,86418
871,2,21,61987
871,2,22,83902
871,2,23,76416
871,2,24,58634
871,7,17,53459
871,7,18,42139
871,7,19,40321
871,7,20,50440
871,7,21,49611
871,7,22,45677
871,7,23,40137
871,7,24,32959
871,16,17,152893
871,16,18,158011
871,16,19,132600
871,16,20,92160
871,16,21,125950
871,16,22,106357
871,16,23,87073
871,16,24,83714
872,6,17,58904
872,6,18,82048
872,6,19,55040
872,6,20,88485
872,6,21,83505
872,6,22,53281
872,6,23,45290
872,6,24,54477
872,8,17,64480
872,8,18,46542
872,8,19,34521
872,8,20,48860
872,8,21,57777
872,8,22,42104
872,8,23,40176
872,8,24,42268
872,16,17,97320
872,16,18,100582
872,16,19,151795
872,16,20,118261
872,16,21,95363
872,16,22,91894
872,16,23,136103
872,16,24,106583
873,2,12,50691
873,2,13,40489
873,2,14,47982
873,2,15,44988
873,2,16,38395
873,2,17,55157
873,2,18,50606
873,2,19,46911
873,2,20,35012
873,2,21,32972
873,2,22,26258
873,2,23,38104
873,2,24,45226
873,5,12,67244
873,5,13,55115
873,5,14,79838
873,5,15,68195
873,5,16,56278
873,5,17,54483
873,5,18,68337
873,5,19,66986
873,5,20,73070
873,5,21,49344
873,5,22,55002
873,5,23,39280
873,5,24,65437
873,16,12,111013
873,16,13,126892
873,16,14,119077
873,16,15,125944
873,16,16,140300
873,16,17,118959
873,16,18,82008
873,16,19,71573
873,16,20,126109
873,16,21,82690
873,16,22,91041
873,16,23,100271
873,16,24,78319
874,1,12,52914
874,1,13,44310
874,1,14,53463
874,1,15,34296
874,1,16,37195
874,1,17,30666
874,1,18,36516
874,1,19,48061
874,1,20,41291
874,1,21,27474
874,1,22,37645
874,1,23,29466
874,1,24,41644
874,16,12,99169
874,16,13,101892
874,16,14,129680
874,16,15,127984
874,16,16,95762
874,16,17,89491
874,16,18,90215
874,16,19,73772
874,16,20,87687
874,16,21,77217
874,16,22,112780
874,16,23,101169
874,16,24,107837
874,19,12,95203
874,19,13,58437
874,19,14,90632
874,19,15,84603
874,19,16,52714
874,19,17,56527
874,19,18,72759
874,19,19,73494
874,19,20,58562
874,19,21,46782
874,19,22,44287
874,19,23,65916
874,19,24,38605
875,14,12,56999
875,14,13,43797
875,14,14,41890
875,14,15,34103
875,14,16,49413
875,14,17,33211
875,14,18,45173
875,14,19,45011
875,14,20,41525
875,14,21,36452
875,14,22,29842
875,14,23,28421
875,14,24,28448
875,16,12,156434
875,16,13,88369
875,16,14,113511
875,16,15,83142
875,16,16,117357
875,16,17,138467
875,16,18,120740
875,16,19,87450
875,16,20,80524
875,16,21,99569
875,16,22,114088
875,16,23,114254
875,16,24,93697
875,17,12,85846
875,17,13,76273
875,17,14,79828
875,17,15,75308
875,17,16,67780
875,17,17,57896
875,17,18,70246
875,17,19,56815
875,17,20,67850
875,17,21,55561
875,17,22,55568
875,17,23,49033
875,17,24,49634
876,1,12,54804
876,1,13,68348
876,1,14,90942
876,1,15,81996
876,1,16,75107
876,1,17,54691
876,1,18,75331
876,1,19,78228
876,1,20,41767
876,1,21,41077
876,1,22,62577
876,1,23,54118
876,1,24,66121
876,4,12,54649
876,4,13,42792
876,4,14,59925
876,4,15,36042
876,4,16,37991
876,4,17,48675
876,4,18,48629
876,4,19,29498
876,4,20,31124
876,4,21,47436
876,4,22,36031
876,4,23,27789
876,4,24,25485
876,16,12,102355
876,16,13,156894
876,16,14,99340
876,16,15,107568
876,16,16,139037
876,16,17,101094
876,16,18,116339
876,16,19,112368
876,16,20,82786
876,16,21,95409
876,16,22,106653
876,16,23,103540
876,16,24,78708
877,12,12,61764
877,12,13,59696
877,12,14,37717
877,12,15,40724
877,12,16,52524
877,12,17,36163
877,12,18,32219
877,12,19,47515
877,12,20,33876
877,12,21,30945
877,12,22,38167
877,12,23,36414
877,12,24,24806
877,16,12,149098
877,16,13,105747
877,16,14,120254
877,16,15,134478
877,16,16,109218
877,16,17,87620
877,16,18,82969
877,16,19,103268
877,16,20,98241
877,16,21,85029
877,16,22,66487
877,16,23,77822
877,16,24,102054
877,17,12,65992
877,17,13,93438
877,17,14,57039
877,17,15,74379
877,17,16,86778
877,17,17,50045
877,17,18,76722
877,17,19,57561
877,17,20,43383
877,17,21,73104
877,17,22,58235
877,17,23,58632
877,17,24,43384
878,5,12,40127
878,5,13,36696
878,5,14,45163
878,5,15,50798
878,5,16,39770
878,5,17,55559
878,5,18,50824
878,5,19,30889
878,5,20,48445
878,5,21,29136
878,5,22,30673
878,5,23,46444
878,5,24,36395
878,11,12,85823
878,11,13,68557
878,11,14,81552
878,11,15,52983
878,11,16,84559
878,11,17,79071
878,11,18,61526
878,11,19,72637
878,11,20,60701
878,11,21,73440
878,11,22,64469
878,11,23,47028
878,11,24,54064
878,16,12,125931
878,16,13,95779
878,16,14,135057
878,16,15,115650
878,16,16,118646
878,16,17,108768
878,16,18,93263
878,16,19,92965
878,16,20,117759
878,16,21,119814
878,16,22,79528
878,16,23,70014
878,16,24,85340
879,16,12,140587
879,16,13,85411
879,16,14,113698
879,16,15,107315
879,16,16,89615
879,16,17,129209
879,16,18,114475
879,16,19,100536
879,16,20,103644
879,16,21,75510
879,16,22,86479
879,16,23,113128
879,16,24,65652
879,17,12,73587
879,17,13,86918
879,17,14,58307
879,17,15,64708
879,17,16,57394
879,17,17,57382
879,17,18,60109
879,17,19,64962
879,17,20,60557
879,17,21,41217
879,17,22,45787
879,17,23,48508
879,17,24,51852
879,19,12,52241
879,19,13,47871
879,19,14,49969
879,19,15,36709
879,19,16,33289
879,19,17,49499
879,19,18,43060
879,19,19,44611
879,19,20,41541
879,19,21,28960
879,19,22,47383
879,19,23,44744
879,19,24,42359
880,10,12,97500
880,10,13,88474
880,10,14,81705
880,10,15,60751
880,10,16,57010
880,10,17,70955
880,10,18,69609
880,10,19,63876
